Hour,Data
7.0,0.05402
7.0833,0.07195
7.1667,0.09268
7.25,0.1164
7.3333,0.1434
7.4167,0.1737
7.5,0.2076
7.5833,0.2454
7.6667,0.2872
7.75,0.3333
7.8333,0.3839
7.9167,0.4392
8.0,0.4995
8.0833,0.565
8.1667,0.6357
8.25,0.7119
8.3333,0.7936
8.4167,0.8811
8.5,0.9744
8.5833,1.074
8.6667,1.179
8.75,1.29
8.8333,1.406
8.9167,1.529
9.0,1.658
9.0833,1.792
9.1667,1.932
9.25,2.077
9.3333,2.227
9.4167,2.382
9.5,2.542
9.5833,2.707
9.6667,2.875
9.75,3.048
9.8333,3.223
9.9167,3.402
10.0,3.584
10.0833,3.766
10.1667,3.953
10.25,4.14
10.3333,4.327
10.4167,4.516
10.5,4.704
10.5833,4.892
10.6667,5.078
10.75,5.264
10.8333,5.447
10.9167,5.628
11.0,5.805
11.0833,5.979
11.1667,6.15
11.25,6.315
11.3333,6.476
11.4167,6.631
11.5,6.781
11.5833,6.923
11.6667,7.06
11.75,7.19
11.8333,7.312
11.9167,7.425
12.0,7.532
12.0833,7.629
12.1667,7.718
12.25,7.798
12.3333,7.869
12.4167,7.93
12.5,7.981
12.5833,8.023
12.6667,8.055
12.75,8.077
12.8333,8.089
12.9167,8.091
13.0,8.082
13.0833,8.064
13.1667,8.035
13.25,7.997
13.3333,7.943
13.4167,7.891
13.5,7.824
13.5833,7.747
13.6667,7.662
13.75,7.567
13.8333,7.464
13.9167,7.352
14.0,7.233
14.0833,7.106
14.1667,6.972
14.25,6.832
14.3333,6.684
14.4167,6.529
14.5,6.372
14.5833,6.208
14.6667,6.04
14.75,5.865
14.8333,5.691
14.9167,5.511
15.0,5.328
15.0833,5.144
15.1667,4.958
15.25,4.771
15.3333,4.58
15.4167,4.394
15.5,4.206
15.5833,4.019
15.6667,3.833
15.75,3.649
15.8333,3.467
15.9167,3.286
16.0,3.11
16.0833,2.937
16.1667,2.767
16.25,2.601
16.3333,2.439
16.4167,2.282
16.5,2.13
16.5833,1.984
16.6667,1.842
16.75,1.706
16.8333,1.575
16.9167,1.45
17.0,1.331
17.0833,1.218
17.1667,1.111
17.25,1.01
17.3333,0.9147
17.4167,0.8252
17.5,0.7414
17.5833,0.6632
17.6667,0.5905
17.75,0.5233
17.8333,0.4611
17.9167,0.404
18.0,0.3517
18.0833,0.304
18.1667,0.2606
18.25,0.2214
18.3333,0.1861
18.4167,0.1545
18.5,0.1263
18.5833,0.1014
18.6667,0.07957
18.75,0.06059
18.8333,0.04437
18.9167,0.03081
