Hour,Data
7.0,0.0
7.0833,3.491e-09
7.1667,5.842e-06
7.25,6.847e-05
7.3333,0.0003385
7.4167,0.001111
7.5,0.002881
7.5833,0.006246
7.6667,0.01184
7.75,0.01997
7.8333,0.03016
7.9167,0.04275
8.0,0.05767
8.0833,0.07492
8.1667,0.09459
8.25,0.1168
8.3333,0.1416
8.4167,0.1691
8.5,0.1995
8.5833,0.233
8.6667,0.2695
8.75,0.3093
8.8333,0.3525
8.9167,0.399
9.0,0.4491
9.0833,0.5028
9.1667,0.56
9.25,0.6209
9.3333,0.6855
9.4167,0.7535
9.5,0.8253
9.5833,0.9006
9.6667,0.9794
9.75,1.061
9.8333,1.147
9.9167,1.235
10.0,1.327
10.0833,1.421
10.1667,1.518
10.25,1.617
10.3333,1.718
10.4167,1.821
10.5,1.926
10.5833,2.032
10.6667,2.139
10.75,2.246
10.8333,2.354
10.9167,2.462
11.0,2.57
11.0833,2.678
11.1667,2.784
11.25,2.889
11.3333,2.992
11.4167,3.094
11.5,3.194
11.5833,3.29
11.6667,3.384
11.75,3.474
11.8333,3.561
11.9167,3.644
12.0,3.722
12.0833,3.798
12.1667,3.868
12.25,3.933
12.3333,3.993
12.4167,4.047
12.5,4.096
12.5833,4.139
12.6667,4.177
12.75,4.208
12.8333,4.233
12.9167,4.253
13.0,4.265
13.0833,4.272
13.1667,4.272
13.25,4.266
13.3333,4.253
13.4167,4.234
13.5,4.21
13.5833,4.179
13.6667,4.142
13.75,4.099
13.8333,4.051
13.9167,3.996
14.0,3.937
14.0833,3.872
14.1667,3.803
14.25,3.728
14.3333,3.65
14.4167,3.567
14.5,3.48
14.5833,3.39
14.6667,3.296
14.75,3.2
14.8333,3.101
14.9167,2.999
15.0,2.896
15.0833,2.791
15.1667,2.685
15.25,2.578
15.3333,2.47
15.4167,2.361
15.5,2.253
15.5833,2.146
15.6667,2.039
15.75,1.933
15.8333,1.828
15.9167,1.725
16.0,1.623
16.0833,1.524
16.1667,1.427
16.25,1.333
16.3333,1.241
16.4167,1.153
16.5,1.067
16.5833,0.9848
16.6667,0.9058
16.75,0.8303
16.8333,0.7583
16.9167,0.6899
17.0,0.6251
17.0833,0.564
17.1667,0.5065
17.25,0.4526
17.3333,0.4023
17.4167,0.3555
17.5,0.3122
17.5833,0.2722
17.6667,0.2354
17.75,0.2017
17.8333,0.1711
17.9167,0.1434
18.0,0.1184
18.0833,0.09605
18.1667,0.07622
18.25,0.05881
18.3333,0.04373
18.4167,0.03096
18.5,0.0206
18.5833,0.01225
18.6667,0.006587
18.75,0.003064
18.8333,0.001186
18.9167,0.0003762
