Hour,Data
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,2.924e-12
7.3333,1.55e-06
7.4167,2.936e-05
7.5,0.0001841
7.5833,0.0006638
7.6667,0.001821
7.75,0.004186
7.8333,0.00835
7.9167,0.01434
8.0,0.02296
8.0833,0.03334
8.1667,0.04578
8.25,0.06026
8.3333,0.0768
8.4167,0.09545
8.5,0.1163
8.5833,0.1394
8.6667,0.1649
8.75,0.1928
8.8333,0.2233
8.9167,0.2564
9.0,0.2922
9.0833,0.3307
9.1667,0.372
9.25,0.4161
9.3333,0.4631
9.4167,0.513
9.5,0.5657
9.5833,0.6212
9.6667,0.6795
9.75,0.7406
9.8333,0.8043
9.9167,0.8707
10.0,0.9394
10.0833,1.011
10.1667,1.084
10.25,1.159
10.3333,1.236
10.4167,1.315
10.5,1.396
10.5833,1.478
10.6667,1.56
10.75,1.644
10.8333,1.728
10.9167,1.813
11.0,1.897
11.0833,1.981
11.1667,2.065
11.25,2.148
11.3333,2.231
11.4167,2.311
11.5,2.391
11.5833,2.468
11.6667,2.543
11.75,2.616
11.8333,2.686
11.9167,2.753
12.0,2.817
12.0833,2.878
12.1667,2.935
12.25,2.988
12.3333,3.038
12.4167,3.083
12.5,3.124
12.5833,3.16
12.6667,3.191
12.75,3.219
12.8333,3.24
12.9167,3.258
13.0,3.271
13.0833,3.278
13.1667,3.28
13.25,3.276
13.3333,3.268
13.4167,3.255
13.5,3.237
13.5833,3.214
13.6667,3.186
13.75,3.154
13.8333,3.116
13.9167,3.074
14.0,3.029
14.0833,2.979
14.1667,2.925
14.25,2.867
14.3333,2.805
14.4167,2.74
14.5,2.673
14.5833,2.602
14.6667,2.529
14.75,2.453
14.8333,2.375
14.9167,2.296
15.0,2.215
15.0833,2.132
15.1667,2.049
15.25,1.965
15.3333,1.881
15.4167,1.796
15.5,1.712
15.5833,1.628
15.6667,1.544
15.75,1.462
15.8333,1.38
15.9167,1.3
16.0,1.221
16.0833,1.144
16.1667,1.069
16.25,0.9965
16.3333,0.9258
16.4167,0.8575
16.5,0.7917
16.5833,0.7285
16.6667,0.668
16.75,0.6102
16.8333,0.5552
16.9167,0.503
17.0,0.4537
17.0833,0.4073
17.1667,0.3637
17.25,0.323
17.3333,0.285
17.4167,0.2498
17.5,0.2172
17.5833,0.1872
17.6667,0.1597
17.75,0.1347
17.8333,0.1121
17.9167,0.09166
18.0,0.07342
18.0833,0.05729
18.1667,0.04321
18.25,0.03116
18.3333,0.02121
18.4167,0.01294
18.5,0.007323
18.5833,0.00362
18.6667,0.001534
18.75,0.0005277
18.8333,0.0001376
18.9167,1.816e-05
