Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,2.152e-17
7.0,1.809e-09
7.0833,5.555e-07
7.1667,5.889e-06
7.25,2.206e-05
7.3333,5.757e-05
7.4167,0.0001194
7.5,0.000213
7.5833,0.0003452
7.6667,0.00051
7.75,0.0007212
7.8333,0.0009859
7.9167,0.001314
8.0,0.00172
8.0833,0.002218
8.1667,0.002822
8.25,0.003548
8.3333,0.004412
8.4167,0.005428
8.5,0.006611
8.5833,0.007974
8.6667,0.009527
8.75,0.01128
8.8333,0.01325
8.9167,0.01544
9.0,0.01786
9.0833,0.02052
9.1667,0.02341
9.25,0.02654
9.3333,0.02991
9.4167,0.03352
9.5,0.03737
9.5833,0.04146
9.6667,0.04578
9.75,0.05032
9.8333,0.05507
9.9167,0.06004
10.0,0.06519
10.0833,0.07052
10.1667,0.07602
10.25,0.08167
10.3333,0.08747
10.4167,0.09338
10.5,0.09939
10.5833,0.1055
10.6667,0.1117
10.75,0.1179
10.8333,0.1241
10.9167,0.1303
11.0,0.1365
11.0833,0.1427
11.1667,0.1488
11.25,0.1549
11.3333,0.1608
11.4167,0.1667
11.5,0.1723
11.5833,0.1779
11.6667,0.1832
11.75,0.1884
11.8333,0.1933
11.9167,0.198
12.0,0.2025
12.0833,0.2067
12.1667,0.2107
12.25,0.2142
12.3333,0.2176
12.4167,0.2207
12.5,0.2234
12.5833,0.2257
12.6667,0.2278
12.75,0.2294
12.8333,0.2306
12.9167,0.2317
13.0,0.2323
13.0833,0.2325
13.1667,0.2324
13.25,0.2319
13.3333,0.2311
13.4167,0.2298
13.5,0.2283
13.5833,0.2263
13.6667,0.2241
13.75,0.2215
13.8333,0.2186
13.9167,0.2154
14.0,0.2118
14.0833,0.208
14.1667,0.2038
14.25,0.1995
14.3333,0.1948
14.4167,0.1899
14.5,0.1849
14.5833,0.1796
14.6667,0.1741
14.75,0.1684
14.8333,0.1626
14.9167,0.1567
15.0,0.1507
15.0833,0.1446
15.1667,0.1385
15.25,0.1322
15.3333,0.126
15.4167,0.1198
15.5,0.1136
15.5833,0.1074
15.6667,0.1013
15.75,0.09523
15.8333,0.08929
15.9167,0.08346
16.0,0.07776
16.0833,0.07221
16.1667,0.06682
16.25,0.06161
16.3333,0.05659
16.4167,0.05177
16.5,0.04717
16.5833,0.04278
16.6667,0.03862
16.75,0.0347
16.8333,0.03101
16.9167,0.02756
17.0,0.02436
17.0833,0.02139
17.1667,0.01867
17.25,0.01618
17.3333,0.01392
17.4167,0.01188
17.5,0.01006
17.5833,0.00844
17.6667,0.007018
17.75,0.005781
17.8333,0.004714
17.9167,0.003804
18.0,0.003037
18.0833,0.002396
18.1667,0.001867
18.25,0.001434
18.3333,0.001082
18.4167,0.0007988
18.5,0.0005717
18.5833,0.0003931
18.6667,0.0002482
18.75,0.0001484
18.8333,7.439e-05
18.9167,3.086e-05
19.0,9.544e-06
19.0833,1.57e-06
19.1667,1.661e-08
19.25,2.406e-13
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
