Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,0.0
7.1667,3.401e-20
7.25,3.279e-10
7.3333,1.748e-07
7.4167,3.75e-06
7.5,1.566e-05
7.5833,4.327e-05
7.6667,9.406e-05
7.75,0.0001722
7.8333,0.0002789
7.9167,0.0004275
8.0,0.0006049
8.0833,0.0008257
8.1667,0.001097
8.25,0.001427
8.3333,0.001829
8.4167,0.002313
8.5,0.002893
8.5833,0.00358
8.6667,0.004388
8.75,0.005326
8.8333,0.006405
8.9167,0.007636
9.0,0.009025
9.0833,0.01058
9.1667,0.01231
9.25,0.01422
9.3333,0.0163
9.4167,0.01857
9.5,0.02102
9.5833,0.02365
9.6667,0.02647
9.75,0.02945
9.8333,0.03261
9.9167,0.03594
10.0,0.03942
10.0833,0.04305
10.1667,0.04682
10.25,0.05071
10.3333,0.05472
10.4167,0.05884
10.5,0.06304
10.5833,0.06732
10.6667,0.07165
10.75,0.07603
10.8333,0.08044
10.9167,0.08486
11.0,0.08928
11.0833,0.09367
11.1667,0.09802
11.25,0.1023
11.3333,0.1065
11.4167,0.1107
11.5,0.1147
11.5833,0.1186
11.6667,0.1224
11.75,0.126
11.8333,0.1295
11.9167,0.1328
12.0,0.1359
12.0833,0.1388
12.1667,0.1414
12.25,0.1439
12.3333,0.1461
12.4167,0.1481
12.5,0.1498
12.5833,0.1513
12.6667,0.1525
12.75,0.1533
12.8333,0.154
12.9167,0.1544
13.0,0.1545
13.0833,0.1543
13.1667,0.1539
13.25,0.1532
13.3333,0.1522
13.4167,0.1509
13.5,0.1494
13.5833,0.1476
13.6667,0.1456
13.75,0.1434
13.8333,0.1409
13.9167,0.1381
14.0,0.1352
14.0833,0.1321
14.1667,0.1287
14.25,0.1252
14.3333,0.1216
14.4167,0.1178
14.5,0.1138
14.5833,0.1098
14.6667,0.1056
14.75,0.1014
14.8333,0.09707
14.9167,0.0927
15.0,0.0883
15.0833,0.08389
15.1667,0.07947
15.25,0.07506
15.3333,0.07069
15.4167,0.06637
15.5,0.06211
15.5833,0.05792
15.6667,0.05383
15.75,0.04985
15.8333,0.04598
15.9167,0.04224
16.0,0.03864
16.0833,0.03519
16.1667,0.03191
16.25,0.02878
16.3333,0.02583
16.4167,0.02306
16.5,0.02047
16.5833,0.01806
16.6667,0.01583
16.75,0.01378
16.8333,0.01192
16.9167,0.01023
17.0,0.008707
17.0833,0.007352
17.1667,0.006156
17.25,0.005108
17.3333,0.004199
17.4167,0.00342
17.5,0.002757
17.5833,0.002199
17.6667,0.001734
17.75,0.001349
17.8333,0.001033
17.9167,0.0007733
18.0,0.0005624
18.0833,0.0003942
18.1667,0.0002553
18.25,0.0001527
18.3333,8.084e-05
18.4167,3.565e-05
18.5,1.194e-05
18.5833,2.503e-06
18.6667,5.82e-08
18.75,3.518e-11
18.8333,1.229e-25
18.9167,0.0
19.0,0.0
19.0833,0.0
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
