Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,4.571e-25
6.4167,8.383e-11
6.5,1.131e-07
6.5833,3.664e-06
6.6667,1.644e-05
6.75,4.842e-05
6.8333,0.0001083
6.9167,0.0002029
7.0,0.0003317
7.0833,0.0005102
7.1667,0.0007318
7.25,0.001013
7.3333,0.001366
7.4167,0.001808
7.5,0.002357
7.5833,0.003034
7.6667,0.00386
7.75,0.004857
7.8333,0.006045
7.9167,0.007444
8.0,0.009077
8.0833,0.01096
8.1667,0.01311
8.25,0.01555
8.3333,0.01829
8.4167,0.02134
8.5,0.02472
8.5833,0.02843
8.6667,0.03248
8.75,0.03688
8.8333,0.04163
8.9167,0.04674
9.0,0.0522
9.0833,0.05801
9.1667,0.06416
9.25,0.07065
9.3333,0.07746
9.4167,0.08458
9.5,0.09202
9.5833,0.09973
9.6667,0.1077
9.75,0.116
9.8333,0.1244
9.9167,0.1331
10.0,0.142
10.0833,0.151
10.1667,0.1602
10.25,0.1695
10.3333,0.1788
10.4167,0.1883
10.5,0.1978
10.5833,0.2073
10.6667,0.2167
10.75,0.2262
10.8333,0.2356
10.9167,0.2448
11.0,0.2539
11.0833,0.2629
11.1667,0.2717
11.25,0.2803
11.3333,0.2885
11.4167,0.2968
11.5,0.3046
11.5833,0.3121
11.6667,0.3193
11.75,0.3261
11.8333,0.3326
11.9167,0.3387
12.0,0.3444
12.0833,0.3497
12.1667,0.3546
12.25,0.3589
12.3333,0.3629
12.4167,0.3664
12.5,0.3694
12.5833,0.3719
12.6667,0.3739
12.75,0.3754
12.8333,0.3762
12.9167,0.3769
13.0,0.3768
13.0833,0.3762
13.1667,0.3752
13.25,0.3737
13.3333,0.3716
13.4167,0.369
13.5,0.366
13.5833,0.3625
13.6667,0.3585
13.75,0.354
13.8333,0.3491
13.9167,0.3438
14.0,0.338
14.0833,0.3317
14.1667,0.3253
14.25,0.3184
14.3333,0.3112
14.4167,0.3037
14.5,0.2958
14.5833,0.2877
14.6667,0.2793
14.75,0.2707
14.8333,0.2618
14.9167,0.2527
15.0,0.2437
15.0833,0.2344
15.1667,0.2251
15.25,0.2155
15.3333,0.2062
15.4167,0.1967
15.5,0.1872
15.5833,0.1778
15.6667,0.1684
15.75,0.1591
15.8333,0.15
15.9167,0.141
16.0,0.1321
16.0833,0.1235
16.1667,0.115
16.25,0.1068
16.3333,0.09884
16.4167,0.09116
16.5,0.08377
16.5833,0.07667
16.6667,0.0699
16.75,0.06345
16.8333,0.05734
16.9167,0.05158
17.0,0.04616
17.0833,0.0411
17.1667,0.03638
17.25,0.03202
17.3333,0.02801
17.4167,0.02434
17.5,0.021
17.5833,0.01799
17.6667,0.01528
17.75,0.01288
17.8333,0.01075
17.9167,0.008898
18.0,0.007292
18.0833,0.005915
18.1667,0.004748
18.25,0.003771
18.3333,0.002961
18.4167,0.002298
18.5,0.001761
18.5833,0.001329
18.6667,0.0009836
18.75,0.000709
18.8333,0.0004923
18.9167,0.000317
19.0,0.0001953
19.0833,0.0001033
19.1667,4.484e-05
19.25,1.469e-05
19.3333,3.097e-06
19.4167,7.208e-08
19.5,2.874e-11
19.5833,5.486e-28
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
