Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,7.372e-25
7.3333,4.479e-11
7.4167,4.304e-08
7.5,2.294e-06
7.5833,1.217e-05
7.6667,3.747e-05
7.75,8.623e-05
7.8333,0.0001661
7.9167,0.0002774
8.0,0.000421
8.0833,0.0005993
8.1667,0.0008171
8.25,0.001082
8.3333,0.001405
8.4167,0.001796
8.5,0.002271
8.5833,0.002843
8.6667,0.003527
8.75,0.004339
8.8333,0.005291
8.9167,0.006397
9.0,0.00767
9.0833,0.00912
9.1667,0.01076
9.25,0.01259
9.3333,0.01462
9.4167,0.01686
9.5,0.0193
9.5833,0.02195
9.6667,0.02481
9.75,0.02787
9.8333,0.03113
9.9167,0.03459
10.0,0.03822
10.0833,0.04204
10.1667,0.04602
10.25,0.05014
10.3333,0.05441
10.4167,0.05879
10.5,0.06329
10.5833,0.06787
10.6667,0.07253
10.75,0.07724
10.8333,0.08199
10.9167,0.08677
11.0,0.09154
11.0833,0.0963
11.1667,0.101
11.25,0.1057
11.3333,0.1103
11.4167,0.1148
11.5,0.1192
11.5833,0.1234
11.6667,0.1275
11.75,0.1315
11.8333,0.1353
11.9167,0.1389
12.0,0.1423
12.0833,0.1454
12.1667,0.1484
12.25,0.1511
12.3333,0.1535
12.4167,0.1557
12.5,0.1576
12.5833,0.1593
12.6667,0.1606
12.75,0.1617
12.8333,0.1625
12.9167,0.163
13.0,0.1631
13.0833,0.163
13.1667,0.1626
13.25,0.1619
13.3333,0.1609
13.4167,0.1596
13.5,0.158
13.5833,0.1562
13.6667,0.154
13.75,0.1516
13.8333,0.149
13.9167,0.1461
14.0,0.143
14.0833,0.1396
14.1667,0.1361
14.25,0.1323
14.3333,0.1284
14.4167,0.1243
14.5,0.1201
14.5833,0.1157
14.6667,0.1112
14.75,0.1067
14.8333,0.102
14.9167,0.09729
15.0,0.09254
15.0833,0.08777
15.1667,0.083
15.25,0.07824
15.3333,0.07351
15.4167,0.06885
15.5,0.06424
15.5833,0.05973
15.6667,0.05532
15.75,0.05103
15.8333,0.04687
15.9167,0.04286
16.0,0.03901
16.0833,0.03534
16.1667,0.03185
16.25,0.02854
16.3333,0.02544
16.4167,0.02254
16.5,0.01984
16.5833,0.01735
16.6667,0.01507
16.75,0.013
16.8333,0.01113
16.9167,0.00945
17.0,0.007961
17.0833,0.006652
17.1667,0.005511
17.25,0.004527
17.3333,0.003687
17.4167,0.002978
17.5,0.002383
17.5833,0.001889
17.6667,0.001481
17.75,0.001145
17.8333,0.0008689
17.9167,0.0006418
18.0,0.0004578
18.0833,0.0003023
18.1667,0.000186
18.25,0.0001002
18.3333,4.529e-05
18.4167,1.578e-05
18.5,3.668e-06
18.5833,1.286e-07
18.6667,3.008e-10
18.75,1.827e-19
18.8333,0.0
18.9167,0.0
19.0,0.0
19.0833,0.0
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
