Hour,Data
7.0,0.0
7.0833,9.046e-16
7.1667,2.964e-07
7.25,1.404e-05
7.3333,0.0001222
7.4167,0.0005413
7.5,0.00165
7.5833,0.004126
7.6667,0.008524
7.75,0.01557
7.8333,0.02531
7.9167,0.03733
8.0,0.0521
8.0833,0.06951
8.1667,0.08963
8.25,0.1126
8.3333,0.1385
8.4167,0.1676
8.5,0.1999
8.5833,0.2358
8.6667,0.2753
8.75,0.3186
8.8333,0.3657
8.9167,0.4168
9.0,0.4719
9.0833,0.5311
9.1667,0.5944
9.25,0.6618
9.3333,0.7333
9.4167,0.8088
9.5,0.8882
9.5833,0.9715
9.6667,1.058
9.75,1.149
9.8333,1.243
9.9167,1.34
10.0,1.44
10.0833,1.542
10.1667,1.647
10.25,1.755
10.3333,1.864
10.4167,1.974
10.5,2.086
10.5833,2.199
10.6667,2.312
10.75,2.426
10.8333,2.539
10.9167,2.652
11.0,2.764
11.0833,2.875
11.1667,2.985
11.25,3.092
11.3333,3.197
11.4167,3.299
11.5,3.399
11.5833,3.495
11.6667,3.587
11.75,3.676
11.8333,3.76
11.9167,3.839
12.0,3.914
12.0833,3.984
12.1667,4.047
12.25,4.107
12.3333,4.16
12.4167,4.208
12.5,4.249
12.5833,4.284
12.6667,4.312
12.75,4.335
12.8333,4.35
12.9167,4.359
13.0,4.361
13.0833,4.356
13.1667,4.346
13.25,4.329
13.3333,4.305
13.4167,4.274
13.5,4.238
13.5833,4.195
13.6667,4.146
13.75,4.091
13.8333,4.03
13.9167,3.965
14.0,3.894
14.0833,3.818
14.1667,3.737
14.25,3.652
14.3333,3.562
14.4167,3.469
14.5,3.372
14.5833,3.271
14.6667,3.168
14.75,3.063
14.8333,2.955
14.9167,2.845
15.0,2.734
15.0833,2.621
15.1667,2.508
15.25,2.395
15.3333,2.281
15.4167,2.168
15.5,2.056
15.5833,1.944
15.6667,1.834
15.75,1.725
15.8333,1.618
15.9167,1.514
16.0,1.412
16.0833,1.313
16.1667,1.217
16.25,1.124
16.3333,1.034
16.4167,0.9483
16.5,0.8661
16.5833,0.7878
16.6667,0.7134
16.75,0.643
16.8333,0.5767
16.9167,0.5146
17.0,0.4565
17.0833,0.4025
17.1667,0.3524
17.25,0.3064
17.3333,0.2642
17.4167,0.2257
17.5,0.1908
17.5833,0.1593
17.6667,0.1311
17.75,0.106
17.8333,0.08386
17.9167,0.06449
18.0,0.0478
18.0833,0.03375
18.1667,0.02206
18.25,0.01321
18.3333,0.007095
18.4167,0.003267
18.5,0.001245
18.5833,0.0003754
18.6667,7.25e-05
18.75,6.788e-06
18.8333,2.3e-08
18.9167,0.0
