Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,3.812e-23
7.1667,1.266e-10
7.25,1.266e-07
7.3333,3.571e-06
7.4167,1.56e-05
7.5,4.52e-05
7.5833,9.927e-05
7.6667,0.0001822
7.75,0.0002964
7.8333,0.0004568
7.9167,0.0006503
8.0,0.0008934
8.0833,0.001194
8.1667,0.001565
8.25,0.002019
8.3333,0.002572
8.4167,0.003239
8.5,0.004034
8.5833,0.004974
8.6667,0.00607
8.75,0.007339
8.8333,0.008791
8.9167,0.01044
9.0,0.01229
9.0833,0.01435
9.1667,0.01663
9.25,0.01914
9.3333,0.02187
9.4167,0.02483
9.5,0.02803
9.5833,0.03145
9.6667,0.0351
9.75,0.03898
9.8333,0.04307
9.9167,0.04737
10.0,0.05187
10.0833,0.05655
10.1667,0.06141
10.25,0.06644
10.3333,0.07162
10.4167,0.07693
10.5,0.08236
10.5833,0.08789
10.6667,0.09351
10.75,0.09919
10.8333,0.1049
10.9167,0.1107
11.0,0.1164
11.0833,0.1222
11.1667,0.1279
11.25,0.1335
11.3333,0.1391
11.4167,0.1446
11.5,0.15
11.5833,0.1552
11.6667,0.1602
11.75,0.1652
11.8333,0.1699
11.9167,0.1744
12.0,0.1788
12.0833,0.1828
12.1667,0.1867
12.25,0.1902
12.3333,0.1935
12.4167,0.1965
12.5,0.1992
12.5833,0.2016
12.6667,0.2036
12.75,0.2054
12.8333,0.2068
12.9167,0.2079
13.0,0.2086
13.0833,0.209
13.1667,0.209
13.25,0.2087
13.3333,0.2081
13.4167,0.2071
13.5,0.2058
13.5833,0.2042
13.6667,0.2022
13.75,0.1999
13.8333,0.1972
13.9167,0.1943
14.0,0.1911
14.0833,0.1877
14.1667,0.184
14.25,0.18
14.3333,0.1757
14.4167,0.1712
14.5,0.1666
14.5833,0.1617
14.6667,0.1567
14.75,0.1515
14.8333,0.1462
14.9167,0.1407
15.0,0.1352
15.0833,0.1295
15.1667,0.1238
15.25,0.1181
15.3333,0.1123
15.4167,0.1066
15.5,0.1009
15.5833,0.09517
15.6667,0.08953
15.75,0.08398
15.8333,0.07852
15.9167,0.07317
16.0,0.06795
16.0833,0.06288
16.1667,0.05796
16.25,0.05322
16.3333,0.04867
16.4167,0.04431
16.5,0.04016
16.5833,0.03622
16.6667,0.03251
16.75,0.02901
16.8333,0.02575
16.9167,0.02272
17.0,0.01992
17.0833,0.01735
17.1667,0.015
17.25,0.01287
17.3333,0.01096
17.4167,0.009257
17.5,0.007749
17.5833,0.006428
17.6667,0.005281
17.75,0.004296
17.8333,0.00346
17.9167,0.002757
18.0,0.002172
18.0833,0.00169
18.1667,0.001296
18.25,0.0009763
18.3333,0.0007174
18.4167,0.0005096
18.5,0.0003415
18.5833,0.0002126
18.6667,0.0001208
18.75,5.871e-05
18.8333,2.182e-05
18.9167,5.888e-06
19.0,5.036e-07
19.0833,1.797e-09
19.1667,6.915e-17
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
