Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,5.755e-33
6.5833,6.935e-12
6.6667,4.533e-08
6.75,2.512e-06
6.8333,1.293e-05
6.9167,3.976e-05
7.0,9.18e-05
7.0833,0.0001753
7.1667,0.0002919
7.25,0.0004576
7.3333,0.000662
7.4167,0.0009213
7.5,0.001247
7.5833,0.001653
7.6667,0.002157
7.75,0.002776
7.8333,0.003529
7.9167,0.004436
8.0,0.005515
8.0833,0.006785
8.1667,0.008263
8.25,0.009965
8.3333,0.01191
8.4167,0.0141
8.5,0.01657
8.5833,0.01931
8.6667,0.02233
8.75,0.02566
8.8333,0.02928
8.9167,0.03321
9.0,0.03745
9.0833,0.042
9.1667,0.04686
9.25,0.05203
9.3333,0.05749
9.4167,0.06324
9.5,0.06928
9.5833,0.0756
9.6667,0.08217
9.75,0.08899
9.8333,0.09605
9.9167,0.1033
10.0,0.1108
10.0833,0.1184
10.1667,0.1262
10.25,0.1341
10.3333,0.1422
10.4167,0.1503
10.5,0.1585
10.5833,0.1667
10.6667,0.175
10.75,0.1832
10.8333,0.1915
10.9167,0.1996
11.0,0.2077
11.0833,0.2156
11.1667,0.2235
11.25,0.2311
11.3333,0.2386
11.4167,0.2459
11.5,0.253
11.5833,0.2598
11.6667,0.2663
11.75,0.2726
11.8333,0.2786
11.9167,0.2841
12.0,0.2895
12.0833,0.2944
12.1667,0.2989
12.25,0.3031
12.3333,0.3068
12.4167,0.3102
12.5,0.3129
12.5833,0.3156
12.6667,0.3176
12.75,0.3192
12.8333,0.32
12.9167,0.3211
13.0,0.3213
13.0833,0.3211
13.1667,0.32
13.25,0.3193
13.3333,0.3177
13.4167,0.3156
13.5,0.313
13.5833,0.3103
13.6667,0.3069
13.75,0.3032
13.8333,0.299
13.9167,0.2945
14.0,0.2896
14.0833,0.2843
14.1667,0.2787
14.25,0.2727
14.3333,0.2665
14.4167,0.26
14.5,0.2531
14.5833,0.2459
14.6667,0.2388
14.75,0.2313
14.8333,0.2236
14.9167,0.2158
15.0,0.2079
15.0833,0.1998
15.1667,0.1916
15.25,0.1834
15.3333,0.1752
15.4167,0.1669
15.5,0.1587
15.5833,0.1505
15.6667,0.1424
15.75,0.1343
15.8333,0.1264
15.9167,0.1186
16.0,0.111
16.0833,0.1035
16.1667,0.09623
16.25,0.08917
16.3333,0.08235
16.4167,0.07577
16.5,0.06945
16.5833,0.06341
16.6667,0.05765
16.75,0.05218
16.8333,0.04701
16.9167,0.04214
17.0,0.03758
17.0833,0.03334
17.1667,0.0294
17.25,0.02576
17.3333,0.02243
17.4167,0.0194
17.5,0.01665
17.5833,0.01418
17.6667,0.01198
17.75,0.01003
17.8333,0.008318
17.9167,0.006834
18.0,0.005558
18.0833,0.004473
18.1667,0.00356
18.25,0.002802
18.3333,0.002179
18.4167,0.001671
18.5,0.001262
18.5833,0.0009334
18.6667,0.0006719
18.75,0.0004655
18.8333,0.0002984
18.9167,0.0001818
19.0,9.574e-05
19.0833,4.148e-05
19.1667,1.362e-05
19.25,2.789e-06
19.3333,6.176e-08
19.4167,1.647e-11
19.5,7.632e-30
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
