Hour,Data
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,7.924e-41
7.3333,2.309e-08
7.4167,7.152e-06
7.5,7.54e-05
7.5833,0.0003726
7.6667,0.001214
7.75,0.00311
7.8333,0.006684
7.9167,0.01245
8.0,0.0209
8.0833,0.03177
8.1667,0.04497
8.25,0.06062
8.3333,0.07872
8.4167,0.09935
8.5,0.1226
8.5833,0.1486
8.6667,0.1775
8.75,0.2095
8.8333,0.2446
8.9167,0.2829
9.0,0.3247
9.0833,0.3699
9.1667,0.4187
9.25,0.4711
9.3333,0.5272
9.4167,0.5868
9.5,0.6501
9.5833,0.717
9.6667,0.7874
9.75,0.8613
9.8333,0.9386
9.9167,1.019
10.0,1.103
10.0833,1.189
10.1667,1.278
10.25,1.37
10.3333,1.464
10.4167,1.561
10.5,1.659
10.5833,1.758
10.6667,1.859
10.75,1.961
10.8333,2.063
10.9167,2.165
11.0,2.268
11.0833,2.371
11.1667,2.472
11.25,2.573
11.3333,2.672
11.4167,2.77
11.5,2.866
11.5833,2.959
11.6667,3.05
11.75,3.138
11.8333,3.223
11.9167,3.304
12.0,3.381
12.0833,3.454
12.1667,3.523
12.25,3.587
12.3333,3.647
12.4167,3.701
12.5,3.75
12.5833,3.794
12.6667,3.833
12.75,3.865
12.8333,3.892
12.9167,3.913
13.0,3.927
13.0833,3.936
13.1667,3.939
13.25,3.936
13.3333,3.926
13.4167,3.911
13.5,3.89
13.5833,3.861
13.6667,3.829
13.75,3.79
13.8333,3.747
13.9167,3.696
14.0,3.641
14.0833,3.582
14.1667,3.517
14.25,3.448
14.3333,3.374
14.4167,3.297
14.5,3.215
14.5833,3.13
14.6667,3.042
14.75,2.951
14.8333,2.857
14.9167,2.761
15.0,2.664
15.0833,2.564
15.1667,2.463
15.25,2.361
15.3333,2.259
15.4167,2.156
15.5,2.054
15.5833,1.951
15.6667,1.85
15.75,1.749
15.8333,1.65
15.9167,1.552
16.0,1.456
16.0833,1.362
16.1667,1.27
16.25,1.181
16.3333,1.095
16.4167,1.012
16.5,0.9315
16.5833,0.8546
16.6667,0.781
16.75,0.7108
16.8333,0.6443
16.9167,0.5813
17.0,0.5219
17.0833,0.4662
17.1667,0.4142
17.25,0.3657
17.3333,0.3208
17.4167,0.2794
17.5,0.2413
17.5833,0.2065
17.6667,0.1748
17.75,0.1462
17.8333,0.1204
17.9167,0.09738
18.0,0.07699
18.0833,0.05912
18.1667,0.04369
18.25,0.03071
18.3333,0.01992
18.4167,0.01181
18.5,0.006285
18.5833,0.002872
18.6667,0.001093
18.75,0.0003297
18.8333,6.302e-05
18.9167,5.545e-06
