Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,5.857e-31
7.1667,7.095e-12
7.25,4.041e-08
7.3333,2.167e-06
7.4167,1.112e-05
7.5,3.4e-05
7.5833,7.931e-05
7.6667,0.0001519
7.75,0.0002519
7.8333,0.0003947
7.9167,0.0005688
8.0,0.0007887
8.0833,0.001061
8.1667,0.001397
8.25,0.001809
8.3333,0.002308
8.4167,0.002909
8.5,0.003626
8.5833,0.004471
8.6667,0.005457
8.75,0.006596
8.8333,0.007899
8.9167,0.009376
9.0,0.01104
9.0833,0.01288
9.1667,0.01493
9.25,0.01717
9.3333,0.01962
9.4167,0.02227
9.5,0.02514
9.5833,0.0282
9.6667,0.03147
9.75,0.03495
9.8333,0.03861
9.9167,0.04247
10.0,0.04651
10.0833,0.05072
10.1667,0.05508
10.25,0.0596
10.3333,0.06426
10.4167,0.06905
10.5,0.07394
10.5833,0.07893
10.6667,0.084
10.75,0.08913
10.8333,0.09431
10.9167,0.09951
11.0,0.1047
11.0833,0.1099
11.1667,0.1151
11.25,0.1202
11.3333,0.1253
11.4167,0.1303
11.5,0.1352
11.5833,0.14
11.6667,0.1446
11.75,0.1491
11.8333,0.1534
11.9167,0.1575
12.0,0.1615
12.0833,0.1652
12.1667,0.1687
12.25,0.172
12.3333,0.1749
12.4167,0.1777
12.5,0.1802
12.5833,0.1824
12.6667,0.1841
12.75,0.1858
12.8333,0.1872
12.9167,0.1882
13.0,0.1889
13.0833,0.1892
13.1667,0.1893
13.25,0.189
13.3333,0.1884
13.4167,0.1876
13.5,0.1864
13.5833,0.1849
13.6667,0.1831
13.75,0.181
13.8333,0.1786
13.9167,0.1759
14.0,0.1731
14.0833,0.1699
14.1667,0.1665
14.25,0.1628
14.3333,0.159
14.4167,0.1549
14.5,0.1507
14.5833,0.1462
14.6667,0.1416
14.75,0.1369
14.8333,0.1321
14.9167,0.1271
15.0,0.1221
15.0833,0.117
15.1667,0.1118
15.25,0.1066
15.3333,0.1014
15.4167,0.09619
15.5,0.091
15.5833,0.08585
15.6667,0.08076
15.75,0.07574
15.8333,0.07081
15.9167,0.06599
16.0,0.06128
16.0833,0.05671
16.1667,0.05228
16.25,0.04801
16.3333,0.04391
16.4167,0.03999
16.5,0.03625
16.5833,0.03271
16.6667,0.02937
16.75,0.02623
16.8333,0.02329
16.9167,0.02056
17.0,0.01804
17.0833,0.01572
17.1667,0.0136
17.25,0.01168
17.3333,0.009958
17.4167,0.008416
17.5,0.007051
17.5833,0.005854
17.6667,0.004813
17.75,0.003918
17.8333,0.003156
17.9167,0.002515
18.0,0.00198
18.0833,0.001538
18.1667,0.001176
18.25,0.0008818
18.3333,0.0006437
18.4167,0.0004533
18.5,0.0002976
18.5833,0.0001854
18.6667,0.0001016
18.75,4.809e-05
18.8333,1.736e-05
18.9167,4.401e-06
19.0,2.776e-07
19.0833,5.239e-10
19.1667,6.63e-20
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
