Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,5.166e-19
6.4167,9.112e-10
6.5,4.119e-07
6.5833,5.533e-06
6.6667,2.134e-05
6.75,5.799e-05
6.8333,0.0001221
6.9167,0.0002214
7.0,0.0003616
7.0833,0.0005371
7.1667,0.0007645
7.25,0.001052
7.3333,0.001413
7.4167,0.001864
7.5,0.002421
7.5833,0.003105
7.6667,0.003934
7.75,0.00493
7.8333,0.006111
7.9167,0.007494
8.0,0.0091
8.0833,0.01095
8.1667,0.01305
8.25,0.01542
8.3333,0.01807
8.4167,0.02102
8.5,0.02428
8.5833,0.02785
8.6667,0.03174
8.75,0.03596
8.8333,0.04051
8.9167,0.04539
9.0,0.0506
9.0833,0.05614
9.1667,0.062
9.25,0.06818
9.3333,0.07466
9.4167,0.08144
9.5,0.08851
9.5833,0.09585
9.6667,0.1034
9.75,0.1113
9.8333,0.1193
9.9167,0.1276
10.0,0.136
10.0833,0.1446
10.1667,0.1533
10.25,0.1621
10.3333,0.1711
10.4167,0.1801
10.5,0.189
10.5833,0.1981
10.6667,0.2072
10.75,0.2161
10.8333,0.225
10.9167,0.2338
11.0,0.2425
11.0833,0.2511
11.1667,0.2595
11.25,0.2677
11.3333,0.2756
11.4167,0.2833
11.5,0.2908
11.5833,0.298
11.6667,0.3048
11.75,0.3113
11.8333,0.3175
11.9167,0.3233
12.0,0.3285
12.0833,0.3338
12.1667,0.3382
12.25,0.3426
12.3333,0.3463
12.4167,0.3496
12.5,0.3523
12.5833,0.3548
12.6667,0.3567
12.75,0.3581
12.8333,0.359
12.9167,0.3594
13.0,0.3594
13.0833,0.3588
13.1667,0.3577
13.25,0.3562
13.3333,0.3542
13.4167,0.3517
13.5,0.3488
13.5833,0.3454
13.6667,0.3415
13.75,0.3371
13.8333,0.3325
13.9167,0.3274
14.0,0.3214
14.0833,0.3159
14.1667,0.3096
14.25,0.303
14.3333,0.2961
14.4167,0.2889
14.5,0.2813
14.5833,0.2736
14.6667,0.2655
14.75,0.2573
14.8333,0.2489
14.9167,0.2403
15.0,0.2316
15.0833,0.2227
15.1667,0.2138
15.25,0.2048
15.3333,0.1958
15.4167,0.1867
15.5,0.1777
15.5833,0.1688
15.6667,0.1599
15.75,0.1511
15.8333,0.1423
15.9167,0.1338
16.0,0.1254
16.0833,0.1172
16.1667,0.1092
16.25,0.1015
16.3333,0.09394
16.4167,0.08667
16.5,0.07968
16.5833,0.07297
16.6667,0.06657
16.75,0.06048
16.8333,0.0547
16.9167,0.04924
17.0,0.04412
17.0833,0.03933
17.1667,0.03487
17.25,0.03073
17.3333,0.02692
17.4167,0.02344
17.5,0.02026
17.5833,0.01739
17.6667,0.0148
17.75,0.0125
17.8333,0.01047
17.9167,0.008685
18.0,0.007136
18.0833,0.005804
18.1667,0.004672
18.25,0.00372
18.3333,0.002928
18.4167,0.002277
18.5,0.001747
18.5833,0.00132
18.6667,0.0009783
18.75,0.0007061
18.8333,0.0004914
18.9167,0.0003199
19.0,0.0001946
19.0833,0.0001045
19.1667,4.721e-05
19.25,1.623e-05
19.3333,3.679e-06
19.4167,1.39e-07
19.5,1.053e-10
19.5833,2.462e-24
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
