Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,0.0
7.3333,0.0
7.4167,1.131e-26
7.5,1.531e-11
7.5833,3.29e-08
7.6667,1.853e-06
7.75,9.878e-06
7.8333,3.042e-05
7.9167,7.171e-05
8.0,0.0001366
8.0833,0.0002287
8.1667,0.0003531
8.25,0.000512
8.3333,0.000703
8.4167,0.0009363
8.5,0.001219
8.5833,0.001561
8.6667,0.001971
8.75,0.002462
8.8333,0.003044
8.9167,0.003728
9.0,0.004524
9.0833,0.005441
9.1667,0.00649
9.25,0.007676
9.3333,0.009007
9.4167,0.01049
9.5,0.01212
9.5833,0.01392
9.6667,0.01587
9.75,0.01798
9.8333,0.02024
9.9167,0.02266
10.0,0.02524
10.0833,0.02796
10.1667,0.03082
10.25,0.03381
10.3333,0.03693
10.4167,0.04017
10.5,0.04351
10.5833,0.04694
10.6667,0.05046
10.75,0.05404
10.8333,0.05768
10.9167,0.06136
11.0,0.06507
11.0833,0.06879
11.1667,0.07251
11.25,0.07621
11.3333,0.07988
11.4167,0.0835
11.5,0.08706
11.5833,0.09055
11.6667,0.09394
11.75,0.09723
11.8333,0.1004
11.9167,0.1034
12.0,0.1063
12.0833,0.1091
12.1667,0.1116
12.25,0.114
12.3333,0.1162
12.4167,0.1182
12.5,0.12
12.5833,0.1216
12.6667,0.1229
12.75,0.1241
12.8333,0.125
12.9167,0.1256
13.0,0.126
13.0833,0.1262
13.1667,0.1262
13.25,0.1259
13.3333,0.1253
13.4167,0.1246
13.5,0.1236
13.5833,0.1223
13.6667,0.1209
13.75,0.1192
13.8333,0.1173
13.9167,0.1152
14.0,0.113
14.0833,0.1105
14.1667,0.1078
14.25,0.105
14.3333,0.1021
14.4167,0.09898
14.5,0.09576
14.5833,0.09242
14.6667,0.08899
14.75,0.08547
14.8333,0.08188
14.9167,0.07823
15.0,0.07454
15.0833,0.07083
15.1667,0.06711
15.25,0.06339
15.3333,0.0597
15.4167,0.05603
15.5,0.05241
15.5833,0.04886
15.6667,0.04538
15.75,0.04199
15.8333,0.03869
15.9167,0.03551
16.0,0.03245
16.0833,0.02951
16.1667,0.02671
16.25,0.02406
16.3333,0.02155
16.4167,0.0192
16.5,0.017
16.5833,0.01497
16.6667,0.01309
16.75,0.01137
16.8333,0.009801
16.9167,0.008388
17.0,0.007123
17.0833,0.006
17.1667,0.005011
17.25,0.00415
17.3333,0.003406
17.4167,0.002769
17.5,0.00223
17.5833,0.001777
17.6667,0.001399
17.75,0.001085
17.8333,0.0008253
17.9167,0.0006119
18.0,0.0004386
18.0833,0.0002911
18.1667,0.0001835
18.25,0.0001052
18.3333,4.99e-05
18.4167,1.918e-05
18.5,5.285e-06
18.5833,4.597e-07
18.6667,2.245e-09
18.75,2.57e-15
18.8333,0.0
18.9167,0.0
19.0,0.0
19.0833,0.0
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
