Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,9.765e-17
6.3333,2.217e-09
6.4167,6.357e-07
6.5,6.847e-06
6.5833,2.525e-05
6.6667,6.698e-05
6.75,0.00014
6.8333,0.0002483
6.9167,0.0003969
7.0,0.0005855
7.0833,0.0008285
7.1667,0.001135
7.25,0.00152
7.3333,0.002002
7.4167,0.002599
7.5,0.003334
7.5833,0.004229
7.6667,0.005304
7.75,0.006582
7.8333,0.008085
7.9167,0.00983
8.0,0.01184
8.0833,0.01413
8.1667,0.01672
8.25,0.01963
8.3333,0.02286
8.4167,0.02643
8.5,0.03035
8.5833,0.03463
8.6667,0.03927
8.75,0.04428
8.8333,0.04965
8.9167,0.0554
9.0,0.06151
9.0833,0.06797
9.1667,0.07479
9.25,0.08195
9.3333,0.08944
9.4167,0.09724
9.5,0.1053
9.5833,0.1137
9.6667,0.1224
9.75,0.1313
9.8333,0.1404
9.9167,0.1497
10.0,0.1592
10.0833,0.1689
10.1667,0.1787
10.25,0.1885
10.3333,0.1985
10.4167,0.2085
10.5,0.2185
10.5833,0.2285
10.6667,0.2385
10.75,0.2483
10.8333,0.2581
10.9167,0.2678
11.0,0.2773
11.0833,0.2867
11.1667,0.2958
11.25,0.3047
11.3333,0.3134
11.4167,0.3215
11.5,0.3298
11.5833,0.3376
11.6667,0.3448
11.75,0.352
11.8333,0.3586
11.9167,0.3648
12.0,0.3706
12.0833,0.376
12.1667,0.3809
12.25,0.3846
12.3333,0.3892
12.4167,0.3926
12.5,0.3956
12.5833,0.398
12.6667,0.3999
12.75,0.4013
12.8333,0.4021
12.9167,0.4024
13.0,0.4022
13.0833,0.4015
13.1667,0.4
13.25,0.3983
13.3333,0.396
13.4167,0.3931
13.5,0.3898
13.5833,0.386
13.6667,0.3816
13.75,0.3768
13.8333,0.3716
13.9167,0.3658
14.0,0.3597
14.0833,0.3531
14.1667,0.3462
14.25,0.3388
14.3333,0.3312
14.4167,0.3232
14.5,0.3148
14.5833,0.3062
14.6667,0.2973
14.75,0.2882
14.8333,0.2789
14.9167,0.2695
15.0,0.2598
15.0833,0.25
15.1667,0.2401
15.25,0.2302
15.3333,0.2202
15.4167,0.2102
15.5,0.2002
15.5833,0.1903
15.6667,0.1803
15.75,0.1706
15.8333,0.1608
15.9167,0.1514
16.0,0.142
16.0833,0.1329
16.1667,0.1239
16.25,0.1152
16.3333,0.1068
16.4167,0.09866
16.5,0.0908
16.5833,0.08326
16.6667,0.07605
16.75,0.06917
16.8333,0.06265
16.9167,0.05647
17.0,0.05067
17.0833,0.04523
17.1667,0.04016
17.25,0.03545
17.3333,0.03111
17.4167,0.02713
17.5,0.0235
17.5833,0.02021
17.6667,0.01724
17.75,0.0146
17.8333,0.01225
17.9167,0.01019
18.0,0.008398
18.0833,0.006852
18.1667,0.005534
18.25,0.004422
18.3333,0.003496
18.4167,0.002732
18.5,0.00211
18.5833,0.001608
18.6667,0.001205
18.75,0.0008844
18.8333,0.00063
18.9167,0.0004309
19.0,0.0002706
19.0833,0.0001576
19.1667,7.952e-05
19.25,3.19e-05
19.3333,9.317e-06
19.4167,1.339e-06
19.5,9.781e-09
19.5833,5.984e-14
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
