Hour,Data
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,2.1e-14
7.3333,4.548e-07
7.4167,1.526e-05
7.5,0.0001256
7.5833,0.000532
7.6667,0.001595
7.75,0.003868
7.8333,0.008071
7.9167,0.01457
8.0,0.02345
8.0833,0.03477
8.1667,0.04848
8.25,0.06463
8.3333,0.08325
8.4167,0.1044
8.5,0.1282
8.5833,0.1549
8.6667,0.1845
8.75,0.2171
8.8333,0.2529
8.9167,0.292
9.0,0.3345
9.0833,0.3804
9.1667,0.4298
9.25,0.4826
9.3333,0.539
9.4167,0.5989
9.5,0.6623
9.5833,0.7289
9.6667,0.7989
9.75,0.8721
9.8333,0.9482
9.9167,1.027
10.0,1.109
10.0833,1.193
10.1667,1.28
10.25,1.369
10.3333,1.459
10.4167,1.551
10.5,1.645
10.5833,1.739
10.6667,1.835
10.75,1.93
10.8333,2.026
10.9167,2.122
11.0,2.217
11.0833,2.311
11.1667,2.404
11.25,2.496
11.3333,2.586
11.4167,2.674
11.5,2.759
11.5833,2.842
11.6667,2.922
11.75,2.999
11.8333,3.072
11.9167,3.141
12.0,3.206
12.0833,3.267
12.1667,3.324
12.25,3.376
12.3333,3.423
12.4167,3.465
12.5,3.501
12.5833,3.533
12.6667,3.559
12.75,3.579
12.8333,3.594
12.9167,3.603
13.0,3.606
13.0833,3.604
13.1667,3.596
13.25,3.583
13.3333,3.563
13.4167,3.539
13.5,3.508
13.5833,3.473
13.6667,3.432
13.75,3.386
13.8333,3.335
13.9167,3.28
14.0,3.22
14.0833,3.155
14.1667,3.087
14.25,3.014
14.3333,2.938
14.4167,2.859
14.5,2.777
14.5833,2.692
14.6667,2.605
14.75,2.515
14.8333,2.424
14.9167,2.331
15.0,2.237
15.0833,2.142
15.1667,2.046
15.25,1.95
15.3333,1.855
15.4167,1.759
15.5,1.665
15.5833,1.571
15.6667,1.479
15.75,1.388
15.8333,1.299
15.9167,1.211
16.0,1.127
16.0833,1.044
16.1667,0.9647
16.25,0.8878
16.3333,0.814
16.4167,0.7434
16.5,0.676
16.5833,0.612
16.6667,0.5514
16.75,0.4942
16.8333,0.4406
16.9167,0.3905
17.0,0.3439
17.0833,0.3007
17.1667,0.2609
17.25,0.2244
17.3333,0.1911
17.4167,0.1609
17.5,0.1336
17.5833,0.1092
17.6667,0.08751
17.75,0.06836
17.8333,0.0517
17.9167,0.03746
18.0,0.02577
18.0833,0.01608
18.1667,0.009206
18.25,0.00457
18.3333,0.001943
18.4167,0.00068
18.5,0.0001803
18.5833,2.506e-05
18.6667,1.39e-06
18.75,8.562e-12
18.8333,0.0
18.9167,0.0
