Hour,Data
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,8.695e-15
7.3333,4.496e-07
7.4167,1.622e-05
7.5,0.0001365
7.5833,0.000577
7.6667,0.001738
7.75,0.004217
7.8333,0.008709
7.9167,0.01559
8.0,0.02541
8.0833,0.03737
8.1667,0.052
8.25,0.06919
8.3333,0.089
8.4167,0.1115
8.5,0.137
8.5833,0.1654
8.6667,0.197
8.75,0.232
8.8333,0.2704
8.9167,0.3125
9.0,0.3583
9.0833,0.4079
9.1667,0.4614
9.25,0.5189
9.3333,0.5803
9.4167,0.6456
9.5,0.715
9.5833,0.7882
9.6667,0.8652
9.75,0.946
9.8333,1.03
9.9167,1.118
10.0,1.209
10.0833,1.304
10.1667,1.401
10.25,1.5
10.3333,1.603
10.4167,1.707
10.5,1.813
10.5833,1.921
10.6667,2.03
10.75,2.14
10.8333,2.25
10.9167,2.361
11.0,2.472
11.0833,2.582
11.1667,2.692
11.25,2.8
11.3333,2.907
11.4167,3.012
11.5,3.115
11.5833,3.215
11.6667,3.312
11.75,3.406
11.8333,3.497
11.9167,3.584
12.0,3.666
12.0833,3.745
12.1667,3.819
12.25,3.886
12.3333,3.951
12.4167,4.009
12.5,4.061
12.5833,4.107
12.6667,4.147
12.75,4.182
12.8333,4.212
12.9167,4.234
13.0,4.249
13.0833,4.259
13.1667,4.262
13.25,4.258
13.3333,4.246
13.4167,4.231
13.5,4.208
13.5833,4.18
13.6667,4.144
13.75,4.103
13.8333,4.055
13.9167,4.002
14.0,3.943
14.0833,3.879
14.1667,3.81
14.25,3.735
14.3333,3.657
14.4167,3.574
14.5,3.487
14.5833,3.396
14.6667,3.301
14.75,3.203
14.8333,3.102
14.9167,2.999
15.0,2.894
15.0833,2.787
15.1667,2.679
15.25,2.569
15.3333,2.459
15.4167,2.348
15.5,2.237
15.5833,2.127
15.6667,2.017
15.75,1.908
15.8333,1.8
15.9167,1.694
16.0,1.59
16.0833,1.488
16.1667,1.389
16.25,1.292
16.3333,1.198
16.4167,1.107
16.5,1.02
16.5833,0.9361
16.6667,0.8558
16.75,0.7792
16.8333,0.7065
16.9167,0.6376
17.0,0.5727
17.0833,0.5118
17.1667,0.4548
17.25,0.4018
17.3333,0.3526
17.4167,0.3073
17.5,0.2657
17.5833,0.2276
17.6667,0.1931
17.75,0.1618
17.8333,0.1338
17.9167,0.1087
18.0,0.08649
18.0833,0.067
18.1667,0.05012
18.25,0.03581
18.3333,0.02418
18.4167,0.01479
18.5,0.008035
18.5833,0.003835
18.6667,0.001536
18.75,0.0004926
18.8333,0.0001112
18.9167,1.211e-05
