Hour,Data
7.0,4.92e-22
7.0833,2.927e-08
7.1667,8.368e-06
7.25,8.456e-05
7.3333,0.0003705
7.4167,0.001147
7.5,0.002943
7.5833,0.006222
7.6667,0.01134
7.75,0.01906
7.8333,0.02852
7.9167,0.04008
8.0,0.0537
8.0833,0.06939
8.1667,0.08721
8.25,0.1072
8.3333,0.1296
8.4167,0.1543
8.5,0.1815
8.5833,0.2114
8.6667,0.2439
8.75,0.2792
8.8333,0.3174
8.9167,0.3586
9.0,0.4027
9.0833,0.4499
9.1667,0.5002
9.25,0.5535
9.3333,0.61
9.4167,0.6696
9.5,0.7322
9.5833,0.7979
9.6667,0.8666
9.75,0.9381
9.8333,1.012
9.9167,1.089
10.0,1.169
10.0833,1.251
10.1667,1.335
10.25,1.421
10.3333,1.509
10.4167,1.599
10.5,1.69
10.5833,1.783
10.6667,1.876
10.75,1.97
10.8333,2.064
10.9167,2.158
11.0,2.252
11.0833,2.346
11.1667,2.439
11.25,2.531
11.3333,2.621
11.4167,2.71
11.5,2.796
11.5833,2.881
11.6667,2.963
11.75,3.043
11.8333,3.119
11.9167,3.192
12.0,3.261
12.0833,3.326
12.1667,3.387
12.25,3.443
12.3333,3.497
12.4167,3.544
12.5,3.587
12.5833,3.625
12.6667,3.657
12.75,3.685
12.8333,3.707
12.9167,3.724
13.0,3.734
13.0833,3.74
13.1667,3.74
13.25,3.734
13.3333,3.723
13.4167,3.707
13.5,3.685
13.5833,3.656
13.6667,3.624
13.75,3.587
13.8333,3.544
13.9167,3.496
14.0,3.442
14.0833,3.386
14.1667,3.325
14.25,3.26
14.3333,3.19
14.4167,3.117
14.5,3.041
14.5833,2.962
14.6667,2.879
14.75,2.794
14.8333,2.708
14.9167,2.619
15.0,2.529
15.0833,2.437
15.1667,2.344
15.25,2.251
15.3333,2.157
15.4167,2.062
15.5,1.968
15.5833,1.874
15.6667,1.781
15.75,1.689
15.8333,1.598
15.9167,1.508
16.0,1.42
16.0833,1.334
16.1667,1.25
16.25,1.168
16.3333,1.088
16.4167,1.011
16.5,0.937
16.5833,0.8655
16.6667,0.7969
16.75,0.7313
16.8333,0.6687
16.9167,0.6091
17.0,0.5527
17.0833,0.4994
17.1667,0.4491
17.25,0.402
17.3333,0.3579
17.4167,0.3168
17.5,0.2787
17.5833,0.2434
17.6667,0.2109
17.75,0.1811
17.8333,0.1539
17.9167,0.1292
18.0,0.1069
18.0833,0.08696
18.1667,0.06918
18.25,0.05353
18.3333,0.03994
18.4167,0.02839
18.5,0.01896
18.5833,0.01128
18.6667,0.006184
18.75,0.002925
18.8333,0.001134
18.9167,0.0003669
