Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,3.209e-24
6.8333,1.061e-10
6.9167,1.304e-07
7.0,3.72e-06
7.0833,1.646e-05
7.1667,4.794e-05
7.25,0.0001066
7.3333,0.0001988
7.4167,0.0003221
7.5,0.0004946
7.5833,0.0007069
7.6667,0.0009744
7.75,0.001309
7.8333,0.001724
7.9167,0.002236
8.0,0.002865
8.0833,0.003628
8.1667,0.004543
8.25,0.005629
8.3333,0.006903
8.4167,0.008381
8.5,0.01008
8.5833,0.01201
8.6667,0.01419
8.75,0.01662
8.8333,0.01933
8.9167,0.02231
9.0,0.02557
9.0833,0.02912
9.1667,0.03296
9.25,0.03708
9.3333,0.0415
9.4167,0.04619
9.5,0.05117
9.5833,0.05642
9.6667,0.06194
9.75,0.06771
9.8333,0.07372
9.9167,0.07995
10.0,0.0864
10.0833,0.09304
10.1667,0.09985
10.25,0.1068
10.3333,0.1139
10.4167,0.1212
10.5,0.1285
10.5833,0.1359
10.6667,0.1433
10.75,0.1508
10.8333,0.1583
10.9167,0.1657
11.0,0.1731
11.0833,0.1805
11.1667,0.1877
11.25,0.1949
11.3333,0.2018
11.4167,0.2087
11.5,0.2153
11.5833,0.2218
11.6667,0.228
11.75,0.2339
11.8333,0.2396
11.9167,0.2451
12.0,0.2502
12.0833,0.255
12.1667,0.2594
12.25,0.2635
12.3333,0.2673
12.4167,0.2705
12.5,0.2737
12.5833,0.2763
12.6667,0.2785
12.75,0.2803
12.8333,0.2816
12.9167,0.2826
13.0,0.2831
13.0833,0.2832
13.1667,0.2829
13.25,0.2821
13.3333,0.2809
13.4167,0.2794
13.5,0.2774
13.5833,0.275
13.6667,0.2722
13.75,0.269
13.8333,0.2655
13.9167,0.2615
14.0,0.2572
14.0833,0.2526
14.1667,0.2476
14.25,0.2424
14.3333,0.2368
14.4167,0.231
14.5,0.2249
14.5833,0.2185
14.6667,0.2118
14.75,0.2052
14.8333,0.1982
14.9167,0.1913
15.0,0.1841
15.0833,0.1768
15.1667,0.1694
15.25,0.162
15.3333,0.1545
15.4167,0.147
15.5,0.1396
15.5833,0.1322
15.6667,0.1248
15.75,0.1175
15.8333,0.1103
15.9167,0.1033
16.0,0.09641
16.0833,0.08968
16.1667,0.08313
16.25,0.07679
16.3333,0.07067
16.4167,0.06478
16.5,0.05914
16.5833,0.05376
16.6667,0.04865
16.75,0.04381
16.8333,0.03925
16.9167,0.03498
17.0,0.031
17.0833,0.02731
17.1667,0.02391
17.25,0.02079
17.3333,0.01795
17.4167,0.01538
17.5,0.01307
17.5833,0.01102
17.6667,0.009206
17.75,0.00762
17.8333,0.006246
17.9167,0.005068
18.0,0.004069
18.0833,0.003233
18.1667,0.002539
18.25,0.00197
18.3333,0.001508
18.4167,0.001135
18.5,0.0008352
18.5833,0.0005962
18.6667,0.0004086
18.75,0.0002576
18.8333,0.0001481
18.9167,7.41e-05
19.0,2.97e-05
19.0833,8.537e-06
19.1667,1.128e-06
19.25,7.643e-09
19.3333,2.085e-14
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
