Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,3.471e-17
7.3333,1.311e-09
7.4167,4.201e-07
7.5,5.231e-06
7.5833,1.997e-05
7.6667,5.305e-05
7.75,0.0001108
7.8333,0.0001991
7.9167,0.0003152
8.0,0.0004758
8.0833,0.0006697
8.1667,0.0009106
8.25,0.001207
8.3333,0.00157
8.4167,0.002013
8.5,0.002548
8.5833,0.003189
8.6667,0.003949
8.75,0.004843
8.8333,0.005882
8.9167,0.007077
9.0,0.00844
9.0833,0.009978
9.1667,0.0117
9.25,0.01361
9.3333,0.01572
9.4167,0.01803
9.5,0.02054
9.5833,0.02325
9.6667,0.02617
9.75,0.02929
9.8333,0.0326
9.9167,0.0361
10.0,0.03979
10.0833,0.04366
10.1667,0.04769
10.25,0.05188
10.3333,0.05621
10.4167,0.06068
10.5,0.06527
10.5833,0.06996
10.6667,0.07474
10.75,0.0796
10.8333,0.08451
10.9167,0.08945
11.0,0.09442
11.0833,0.0994
11.1667,0.1044
11.25,0.1093
11.3333,0.1142
11.4167,0.119
11.5,0.1237
11.5833,0.1283
11.6667,0.1328
11.75,0.1371
11.8333,0.1413
11.9167,0.1454
12.0,0.1492
12.0833,0.1529
12.1667,0.1563
12.25,0.1595
12.3333,0.1625
12.4167,0.1651
12.5,0.1676
12.5833,0.1698
12.6667,0.1717
12.75,0.1733
12.8333,0.1746
12.9167,0.1757
13.0,0.1764
13.0833,0.1767
13.1667,0.1769
13.25,0.1767
13.3333,0.1762
13.4167,0.1754
13.5,0.1744
13.5833,0.173
13.6667,0.1713
13.75,0.1694
13.8333,0.1671
13.9167,0.1647
14.0,0.1618
14.0833,0.1589
14.1667,0.1556
14.25,0.1522
14.3333,0.1485
14.4167,0.1446
14.5,0.1405
14.5833,0.1363
14.6667,0.1319
14.75,0.1274
14.8333,0.1228
14.9167,0.118
15.0,0.1132
15.0833,0.1083
15.1667,0.1034
15.25,0.09843
15.3333,0.09346
15.4167,0.08849
15.5,0.08354
15.5833,0.07864
15.6667,0.0738
15.75,0.06904
15.8333,0.06437
15.9167,0.0598
16.0,0.05536
16.0833,0.05105
16.1667,0.04689
16.25,0.04289
16.3333,0.03906
16.4167,0.0354
16.5,0.03194
16.5833,0.02866
16.6667,0.02559
16.75,0.02271
16.8333,0.02004
16.9167,0.01756
17.0,0.0153
17.0833,0.01323
17.1667,0.01135
17.25,0.009664
17.3333,0.008161
17.4167,0.006832
17.5,0.005668
17.5833,0.004658
17.6667,0.003791
17.75,0.003055
17.8333,0.002436
17.9167,0.00192
18.0,0.001494
18.0833,0.001145
18.1667,0.0008599
18.25,0.0006287
18.3333,0.0004433
18.4167,0.0002888
18.5,0.0001782
18.5833,9.77e-05
18.6667,4.527e-05
18.75,1.59e-05
18.8333,3.776e-06
18.9167,1.68e-07
19.0,2.633e-10
19.0833,7.402e-21
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
