Hour,Data
7.0,0.0
7.0833,0.0
7.1667,4.25e-11
7.25,2.011e-06
7.3333,3.17e-05
7.4167,0.0002147
7.5,0.0008034
7.5833,0.002245
7.6667,0.005201
7.75,0.01026
7.8333,0.01767
7.9167,0.02824
8.0,0.04084
8.0833,0.05605
8.1667,0.07383
8.25,0.09423
8.3333,0.1174
8.4167,0.1434
8.5,0.1725
8.5833,0.2048
8.6667,0.2405
8.75,0.2797
8.8333,0.3224
8.9167,0.3688
9.0,0.419
9.0833,0.473
9.1667,0.5309
9.25,0.5926
9.3333,0.6581
9.4167,0.7275
9.5,0.8006
9.5833,0.8773
9.6667,0.9575
9.75,1.041
9.8333,1.128
9.9167,1.218
10.0,1.311
10.0833,1.406
10.1667,1.504
10.25,1.604
10.3333,1.705
10.4167,1.809
10.5,1.913
10.5833,2.018
10.6667,2.125
10.75,2.231
10.8333,2.337
10.9167,2.443
11.0,2.548
11.0833,2.653
11.1667,2.755
11.25,2.856
11.3333,2.955
11.4167,3.051
11.5,3.145
11.5833,3.236
11.6667,3.323
11.75,3.406
11.8333,3.486
11.9167,3.561
12.0,3.632
12.0833,3.698
12.1667,3.759
12.25,3.814
12.3333,3.865
12.4167,3.909
12.5,3.948
12.5833,3.982
12.6667,4.009
12.75,4.03
12.8333,4.044
12.9167,4.054
13.0,4.055
13.0833,4.052
13.1667,4.042
13.25,4.026
13.3333,4.004
13.4167,3.975
13.5,3.941
13.5833,3.9
13.6667,3.854
13.75,3.802
13.8333,3.746
13.9167,3.684
14.0,3.617
14.0833,3.545
14.1667,3.469
14.25,3.388
14.3333,3.304
14.4167,3.216
14.5,3.125
14.5833,3.03
14.6667,2.933
14.75,2.834
14.8333,2.733
14.9167,2.63
15.0,2.525
15.0833,2.42
15.1667,2.314
15.25,2.207
15.3333,2.101
15.4167,1.995
15.5,1.89
15.5833,1.786
15.6667,1.683
15.75,1.581
15.8333,1.482
15.9167,1.385
16.0,1.29
16.0833,1.198
16.1667,1.109
16.25,1.022
16.3333,0.9396
16.4167,0.8601
16.5,0.7842
16.5833,0.7119
16.6667,0.6434
16.75,0.5787
16.8333,0.5178
16.9167,0.4608
17.0,0.4077
17.0833,0.3583
17.1667,0.3127
17.25,0.2708
17.3333,0.2324
17.4167,0.1975
17.5,0.1659
17.5833,0.1375
17.6667,0.1121
17.75,0.08953
17.8333,0.06971
17.9167,0.0525
18.0,0.03785
18.0833,0.02585
18.1667,0.01599
18.25,0.008958
18.3333,0.004397
18.4167,0.001831
18.5,0.0006188
18.5833,0.0001536
18.6667,1.934e-05
18.75,7.281e-07
18.8333,1.589e-13
18.9167,0.0
