Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,1.069e-30
7.0833,1.002e-11
7.1667,4.359e-08
7.25,2.374e-06
7.3333,1.222e-05
7.4167,3.766e-05
7.5,8.858e-05
7.5833,0.0001672
7.6667,0.0002769
7.75,0.0004325
7.8333,0.0006216
7.9167,0.0008596
8.0,0.001155
8.0833,0.001521
8.1667,0.001971
8.25,0.00252
8.3333,0.003184
8.4167,0.00398
8.5,0.004922
8.5833,0.006027
8.6667,0.007306
8.75,0.008775
8.8333,0.01044
8.9167,0.01233
9.0,0.01443
9.0833,0.01676
9.1667,0.01932
9.25,0.02213
9.3333,0.02517
9.4167,0.02846
9.5,0.03199
9.5833,0.03576
9.6667,0.03977
9.75,0.044
9.8333,0.04847
9.9167,0.05314
10.0,0.05802
10.0833,0.0631
10.1667,0.06834
10.25,0.07376
10.3333,0.07933
10.4167,0.08503
10.5,0.09085
10.5833,0.09676
10.6667,0.1028
10.75,0.1088
10.8333,0.1149
10.9167,0.121
11.0,0.1271
11.0833,0.1332
11.1667,0.1392
11.25,0.1452
11.3333,0.1511
11.4167,0.1568
11.5,0.1625
11.5833,0.168
11.6667,0.1733
11.75,0.1784
11.8333,0.1834
11.9167,0.1882
12.0,0.1926
12.0833,0.1969
12.1667,0.2009
12.25,0.2046
12.3333,0.208
12.4167,0.211
12.5,0.2139
12.5833,0.2163
12.6667,0.2184
12.75,0.2201
12.8333,0.2216
12.9167,0.2227
13.0,0.2234
13.0833,0.2238
13.1667,0.2238
13.25,0.2234
13.3333,0.2227
13.4167,0.2216
13.5,0.2201
13.5833,0.2184
13.6667,0.2163
13.75,0.2138
13.8333,0.211
13.9167,0.2079
14.0,0.2045
14.0833,0.2008
14.1667,0.1968
14.25,0.1926
14.3333,0.1881
14.4167,0.1833
14.5,0.1784
14.5833,0.1732
14.6667,0.1678
14.75,0.1624
14.8333,0.1567
14.9167,0.1509
15.0,0.1451
15.0833,0.1391
15.1667,0.1331
15.25,0.127
15.3333,0.1209
15.4167,0.1148
15.5,0.1087
15.5833,0.1026
15.6667,0.09666
15.75,0.09075
15.8333,0.08493
15.9167,0.07924
16.0,0.07367
16.0833,0.06826
16.1667,0.06301
16.25,0.05794
16.3333,0.05306
16.4167,0.04839
16.5,0.04393
16.5833,0.0397
16.6667,0.0357
16.75,0.03193
16.8333,0.02841
16.9167,0.02512
17.0,0.02208
17.0833,0.01928
17.1667,0.01672
17.25,0.01439
17.3333,0.0123
17.4167,0.01042
17.5,0.008753
17.5833,0.007287
17.6667,0.006009
17.75,0.004907
17.8333,0.003968
17.9167,0.003174
18.0,0.002512
18.0833,0.001965
18.1667,0.001516
18.25,0.001152
18.3333,0.0008565
18.4167,0.0006189
18.5,0.0004305
18.5833,0.0002755
18.6667,0.0001663
18.75,8.81e-05
18.8333,3.728e-05
18.9167,1.21e-05
19.0,2.316e-06
19.0833,4.195e-08
19.1667,8.751e-12
19.25,2.867e-31
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
