Hour,Data
7.0,0.04757
7.0833,0.06286
7.1667,0.08044
7.25,0.1005
7.3333,0.1231
7.4167,0.1484
7.5,0.1766
7.5833,0.2079
7.6667,0.2424
7.75,0.2803
7.8333,0.3217
7.9167,0.3668
8.0,0.4158
8.0833,0.4688
8.1667,0.5259
8.25,0.5873
8.3333,0.653
8.4167,0.7232
8.5,0.798
8.5833,0.8773
8.6667,0.9612
8.75,1.05
8.8333,1.143
8.9167,1.241
9.0,1.344
9.0833,1.451
9.1667,1.563
9.25,1.679
9.3333,1.799
9.4167,1.923
9.5,2.051
9.5833,2.183
9.6667,2.318
9.75,2.456
9.8333,2.598
9.9167,2.742
10.0,2.888
10.0833,3.036
10.1667,3.187
10.25,3.338
10.3333,3.49
10.4167,3.643
10.5,3.796
10.5833,3.949
10.6667,4.099
10.75,4.252
10.8333,4.401
10.9167,4.549
11.0,4.693
11.0833,4.836
11.1667,4.976
11.25,5.112
11.3333,5.244
11.4167,5.371
11.5,5.494
11.5833,5.612
11.6667,5.724
11.75,5.83
11.8333,5.931
11.9167,6.025
12.0,6.112
12.0833,6.188
12.1667,6.265
12.25,6.33
12.3333,6.389
12.4167,6.435
12.5,6.482
12.5833,6.515
12.6667,6.542
12.75,6.559
12.8333,6.566
12.9167,6.567
13.0,6.56
13.0833,6.547
13.1667,6.522
13.25,6.49
13.3333,6.449
13.4167,6.401
13.5,6.345
13.5833,6.281
13.6667,6.209
13.75,6.13
13.8333,6.045
13.9167,5.952
14.0,5.85
14.0833,5.748
14.1667,5.632
14.25,5.519
14.3333,5.398
14.4167,5.272
14.5,5.141
14.5833,5.006
14.6667,4.867
14.75,4.726
14.8333,4.581
14.9167,4.434
15.0,4.285
15.0833,4.134
15.1667,3.983
15.25,3.83
15.3333,3.677
15.4167,3.524
15.5,3.372
15.5833,3.22
15.6667,3.07
15.75,2.921
15.8333,2.774
15.9167,2.63
16.0,2.488
16.0833,2.349
16.1667,2.213
16.25,2.081
16.3333,1.952
16.4167,1.827
16.5,1.706
16.5833,1.589
16.6667,1.476
16.75,1.368
16.8333,1.265
16.9167,1.166
17.0,1.071
17.0833,0.9815
17.1667,0.8966
17.25,0.8162
17.3333,0.7405
17.4167,0.6693
17.5,0.6026
17.5833,0.5402
17.6667,0.4821
17.75,0.4282
17.8333,0.3783
17.9167,0.3323
18.0,0.2901
18.0833,0.2514
18.1667,0.2161
18.25,0.1841
18.3333,0.1552
18.4167,0.1291
18.5,0.1059
18.5833,0.08526
18.6667,0.06709
18.75,0.05125
18.8333,0.03765
18.9167,0.02624
