Hour,Data
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,0.0
7.3333,0.0
7.4167,4.058e-14
7.5,4.901e-07
7.5833,1.527e-05
7.6667,0.0001235
7.75,0.0005145
7.8333,0.00156
7.9167,0.003758
8.0,0.007865
8.0833,0.01391
8.1667,0.0226
8.25,0.03369
8.3333,0.04699
8.4167,0.06266
8.5,0.08071
8.5833,0.1012
8.6667,0.1243
8.75,0.15
8.8333,0.1786
8.9167,0.2101
9.0,0.2446
9.0833,0.2823
9.1667,0.3232
9.25,0.3673
9.3333,0.4148
9.4167,0.4655
9.5,0.5196
9.5833,0.577
9.6667,0.6376
9.75,0.7014
9.8333,0.7683
9.9167,0.8382
10.0,0.9109
10.0833,0.9864
10.1667,1.064
10.25,1.145
10.3333,1.227
10.4167,1.311
10.5,1.397
10.5833,1.485
10.6667,1.573
10.75,1.663
10.8333,1.753
10.9167,1.843
11.0,1.934
11.0833,2.024
11.1667,2.113
11.25,2.202
11.3333,2.289
11.4167,2.375
11.5,2.46
11.5833,2.542
11.6667,2.621
11.75,2.698
11.8333,2.773
11.9167,2.844
12.0,2.911
12.0833,2.975
12.1667,3.035
12.25,3.09
12.3333,3.142
12.4167,3.189
12.5,3.231
12.5833,3.268
12.6667,3.3
12.75,3.327
12.8333,3.349
12.9167,3.366
13.0,3.377
13.0833,3.383
13.1667,3.383
13.25,3.379
13.3333,3.368
13.4167,3.352
13.5,3.331
13.5833,3.305
13.6667,3.274
13.75,3.237
13.8333,3.196
13.9167,3.15
14.0,3.099
14.0833,3.044
14.1667,2.985
14.25,2.922
14.3333,2.855
14.4167,2.785
14.5,2.711
14.5833,2.634
14.6667,2.555
14.75,2.473
14.8333,2.389
14.9167,2.304
15.0,2.217
15.0833,2.128
15.1667,2.039
15.25,1.949
15.3333,1.858
15.4167,1.768
15.5,1.678
15.5833,1.588
15.6667,1.499
15.75,1.412
15.8333,1.325
15.9167,1.241
16.0,1.158
16.0833,1.077
16.1667,0.9991
16.25,0.9233
16.3333,0.8501
16.4167,0.7797
16.5,0.7123
16.5833,0.648
16.6667,0.5869
16.75,0.5289
16.8333,0.4743
16.9167,0.423
17.0,0.375
17.0833,0.3303
17.1667,0.2889
17.25,0.2507
17.3333,0.2156
17.4167,0.1836
17.5,0.1546
17.5833,0.1284
17.6667,0.1049
17.75,0.08393
17.8333,0.06548
17.9167,0.04942
18.0,0.03572
18.0833,0.02453
18.1667,0.01533
18.25,0.00858
18.3333,0.004295
18.4167,0.00182
18.5,0.000629
18.5833,0.0001626
18.6667,2.256e-05
18.75,1.169e-06
18.8333,4.12e-12
18.9167,0.0
