Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,2.138e-32
7.1667,3.869e-12
7.25,2.753e-08
7.3333,1.812e-06
7.4167,1.024e-05
7.5,3.187e-05
7.5833,7.548e-05
7.6667,0.000145
7.75,0.0002476
7.8333,0.0003842
7.9167,0.0005516
8.0,0.0007626
8.0833,0.001023
8.1667,0.001342
8.25,0.001731
8.3333,0.002202
8.4167,0.002768
8.5,0.003444
8.5833,0.00424
8.6667,0.005171
8.75,0.006247
8.8333,0.007478
8.9167,0.008874
9.0,0.01044
9.0833,0.01219
9.1667,0.01413
9.25,0.01625
9.3333,0.01857
9.4167,0.02108
9.5,0.02379
9.5833,0.02668
9.6667,0.02977
9.75,0.03304
9.8333,0.03649
9.9167,0.04011
10.0,0.04389
10.0833,0.04783
10.1667,0.05192
10.25,0.05613
10.3333,0.06046
10.4167,0.06489
10.5,0.06941
10.5833,0.07401
10.6667,0.07866
10.75,0.08336
10.8333,0.08808
10.9167,0.09281
11.0,0.09752
11.0833,0.1022
11.1667,0.1069
11.25,0.1114
11.3333,0.1159
11.4167,0.1203
11.5,0.1246
11.5833,0.1288
11.6667,0.1328
11.75,0.1366
11.8333,0.1403
11.9167,0.1438
12.0,0.147
12.0833,0.1501
12.1667,0.1529
12.25,0.1555
12.3333,0.1579
12.4167,0.1599
12.5,0.1618
12.5833,0.1632
12.6667,0.1646
12.75,0.1655
12.8333,0.1662
12.9167,0.1666
13.0,0.1667
13.0833,0.1665
13.1667,0.1661
13.25,0.1653
13.3333,0.1642
13.4167,0.1629
13.5,0.1613
13.5833,0.1594
13.6667,0.1572
13.75,0.1548
13.8333,0.1522
13.9167,0.1493
14.0,0.1462
14.0833,0.1428
14.1667,0.1393
14.25,0.1356
14.3333,0.1317
14.4167,0.1276
14.5,0.1235
14.5833,0.1191
14.6667,0.1147
14.75,0.1102
14.8333,0.1056
14.9167,0.1009
15.0,0.09623
15.0833,0.09151
15.1667,0.08679
15.25,0.08207
15.3333,0.07739
15.4167,0.07275
15.5,0.06817
15.5833,0.06367
15.6667,0.05926
15.75,0.05496
15.8333,0.05079
15.9167,0.04674
16.0,0.04284
16.0833,0.0391
16.1667,0.03553
16.25,0.03213
16.3333,0.02891
16.4167,0.02587
16.5,0.02303
16.5833,0.02037
16.6667,0.01792
16.75,0.01565
16.8333,0.01358
16.9167,0.0117
17.0,0.009998
17.0833,0.008476
17.1667,0.007126
17.25,0.005938
17.3333,0.004903
17.4167,0.00401
17.5,0.003248
17.5833,0.002603
17.6667,0.002064
17.75,0.001617
17.8333,0.001248
17.9167,0.0009464
18.0,0.0007004
18.0833,0.0005015
18.1667,0.0003385
18.25,0.0002137
18.3333,0.0001232
18.4167,6.101e-05
18.5,2.414e-05
18.5833,6.926e-06
18.6667,8.234e-07
18.75,5.228e-09
18.8333,1.519e-14
18.9167,0.0
19.0,0.0
19.0833,0.0
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
