Hour,Data
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,0.0
7.3333,0.0
7.4167,1.074e-08
7.5,5.435e-06
7.5833,5.963e-05
7.6667,0.0003198
7.75,0.001068
7.8333,0.002817
7.9167,0.006183
8.0,0.01183
8.0833,0.01949
8.1667,0.03039
8.25,0.04326
8.3333,0.05861
8.4167,0.07643
8.5,0.09678
8.5833,0.1198
8.6667,0.1456
8.75,0.1743
8.8333,0.2061
8.9167,0.2411
9.0,0.2794
9.0833,0.3211
9.1667,0.3663
9.25,0.415
9.3333,0.4673
9.4167,0.5232
9.5,0.5827
9.5833,0.6457
9.6667,0.7123
9.75,0.7823
9.8333,0.8556
9.9167,0.9321
10.0,1.012
10.0833,1.094
10.1667,1.179
10.25,1.267
10.3333,1.357
10.4167,1.449
10.5,1.543
10.5833,1.638
10.6667,1.735
10.75,1.832
10.8333,1.931
10.9167,2.029
11.0,2.128
11.0833,2.226
11.1667,2.324
11.25,2.421
11.3333,2.516
11.4167,2.61
11.5,2.702
11.5833,2.792
11.6667,2.879
11.75,2.963
11.8333,3.045
11.9167,3.123
12.0,3.197
12.0833,3.267
12.1667,3.333
12.25,3.395
12.3333,3.452
12.4167,3.504
12.5,3.551
12.5833,3.593
12.6667,3.629
12.75,3.66
12.8333,3.686
12.9167,3.705
13.0,3.719
13.0833,3.728
13.1667,3.73
13.25,3.726
13.3333,3.717
13.4167,3.702
13.5,3.681
13.5833,3.654
13.6667,3.622
13.75,3.585
13.8333,3.542
13.9167,3.493
14.0,3.44
14.0833,3.382
14.1667,3.32
14.25,3.253
14.3333,3.182
14.4167,3.107
14.5,3.028
14.5833,2.946
14.6667,2.861
14.75,2.773
14.8333,2.683
14.9167,2.59
15.0,2.496
15.0833,2.4
15.1667,2.303
15.25,2.205
15.3333,2.107
15.4167,2.008
15.5,1.91
15.5833,1.812
15.6667,1.714
15.75,1.618
15.8333,1.523
15.9167,1.429
16.0,1.338
16.0833,1.248
16.1667,1.161
16.25,1.076
16.3333,0.9945
16.4167,0.9156
16.5,0.8397
16.5833,0.7671
16.6667,0.6979
16.75,0.6321
16.8333,0.5698
16.9167,0.511
17.0,0.4559
17.0833,0.4043
17.1667,0.3564
17.25,0.3119
17.3333,0.271
17.4167,0.2334
17.5,0.1991
17.5833,0.168
17.6667,0.1398
17.75,0.1147
17.8333,0.09223
17.9167,0.07242
18.0,0.05513
18.0833,0.04031
18.1667,0.02799
18.25,0.01762
18.3333,0.01031
18.4167,0.005302
18.5,0.002352
18.5833,0.0008408
18.6667,0.0002381
18.75,3.757e-05
18.8333,2.745e-06
18.9167,3.471e-10
