Hour,Data
6.0,0.0
6.0833,2.323e-42
6.1667,1.364e-12
6.25,2.543e-08
6.3333,1.983e-06
6.4167,1.127e-05
6.5,3.659e-05
6.5833,8.87e-05
6.6667,0.0001701
6.75,0.0002863
6.8333,0.0004529
6.9167,0.0006589
7.0,0.000921
7.0833,0.001252
7.1667,0.001666
7.25,0.002183
7.3333,0.002824
7.4167,0.003608
7.5,0.00456
7.5833,0.0057
7.6667,0.00705
7.75,0.008632
7.8333,0.01047
7.9167,0.01257
8.0,0.01496
8.0833,0.01766
8.1667,0.02068
8.25,0.02404
8.3333,0.02774
8.4167,0.0318
8.5,0.03622
8.5833,0.04102
8.6667,0.04619
8.75,0.05173
8.8333,0.05766
8.9167,0.06396
9.0,0.07062
9.0833,0.07765
9.1667,0.08502
9.25,0.09274
9.3333,0.1008
9.4167,0.1091
9.5,0.1178
9.5833,0.1267
9.6667,0.1359
9.75,0.1453
9.8333,0.1549
9.9167,0.1647
10.0,0.1747
10.0833,0.1847
10.1667,0.1949
10.25,0.2053
10.3333,0.2157
10.4167,0.226
10.5,0.2364
10.5833,0.2468
10.6667,0.257
10.75,0.2672
10.8333,0.2773
10.9167,0.2873
11.0,0.297
11.0833,0.3066
11.1667,0.316
11.25,0.325
11.3333,0.3339
11.4167,0.3424
11.5,0.3506
11.5833,0.3584
11.6667,0.3659
11.75,0.373
11.8333,0.3794
11.9167,0.3857
12.0,0.3917
12.0833,0.397
12.1667,0.4015
12.25,0.4062
12.3333,0.4101
12.4167,0.4134
12.5,0.4163
12.5833,0.4186
12.6667,0.4203
12.75,0.4216
12.8333,0.4223
12.9167,0.4224
13.0,0.422
13.0833,0.421
13.1667,0.4195
13.25,0.4173
13.3333,0.4149
13.4167,0.4118
13.5,0.4082
13.5833,0.404
13.6667,0.3994
13.75,0.3943
13.8333,0.3887
13.9167,0.3827
14.0,0.3762
14.0833,0.369
14.1667,0.3619
14.25,0.3544
14.3333,0.3464
14.4167,0.338
14.5,0.3294
14.5833,0.3204
14.6667,0.3111
14.75,0.3017
14.8333,0.292
14.9167,0.2822
15.0,0.272
15.0833,0.262
15.1667,0.2518
15.25,0.2414
15.3333,0.2311
15.4167,0.2207
15.5,0.2103
15.5833,0.2
15.6667,0.1898
15.75,0.1796
15.8333,0.1695
15.9167,0.1597
16.0,0.15
16.0833,0.1405
16.1667,0.1312
16.25,0.1221
16.3333,0.1133
16.4167,0.1048
16.5,0.09666
16.5833,0.08878
16.6667,0.08125
16.75,0.07405
16.8333,0.06721
16.9167,0.06073
17.0,0.05463
17.0833,0.0489
17.1667,0.04355
17.25,0.03857
17.3333,0.03396
17.4167,0.02973
17.5,0.02585
17.5833,0.02232
17.6667,0.01914
17.75,0.01628
17.8333,0.01374
17.9167,0.01149
18.0,0.009527
18.0833,0.007823
18.1667,0.006359
18.25,0.005116
18.3333,0.004073
18.4167,0.003206
18.5,0.002496
18.5833,0.001918
18.6667,0.001454
18.75,0.001083
18.8333,0.0007871
18.9167,0.0005534
19.0,0.0003722
19.0833,0.000227
19.1667,0.0001261
19.25,6.02e-05
19.3333,2.194e-05
19.4167,5.659e-06
19.5,4.239e-07
19.5833,1.028e-09
19.6667,2.156e-18
19.75,0.0
19.8333,0.0
19.9167,0.0
