Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,7.226e-28
7.3333,1.805e-11
7.4167,4.545e-08
7.5,2.265e-06
7.5833,1.15e-05
7.6667,3.52e-05
7.75,8.048e-05
7.8333,0.0001534
7.9167,0.0002564
8.0,0.0003976
8.0833,0.000569
8.1667,0.0007843
8.25,0.00105
8.3333,0.001375
8.4167,0.001772
8.5,0.002252
8.5833,0.00283
8.6667,0.003518
8.75,0.004329
8.8333,0.005276
8.9167,0.00637
9.0,0.007622
9.0833,0.00904
9.1667,0.01063
9.25,0.01241
9.3333,0.01437
9.4167,0.01652
9.5,0.01887
9.5833,0.02141
9.6667,0.02415
9.75,0.02708
9.8333,0.0302
9.9167,0.03351
10.0,0.03699
10.0833,0.04065
10.1667,0.04448
10.25,0.04845
10.3333,0.05258
10.4167,0.05683
10.5,0.0612
10.5833,0.06568
10.6667,0.07025
10.75,0.07489
10.8333,0.07958
10.9167,0.08432
11.0,0.08908
11.0833,0.09385
11.1667,0.09861
11.25,0.1033
11.3333,0.108
11.4167,0.1127
11.5,0.1172
11.5833,0.1216
11.6667,0.126
11.75,0.1302
11.8333,0.1342
11.9167,0.1381
12.0,0.1418
12.0833,0.1453
12.1667,0.1486
12.25,0.1517
12.3333,0.1546
12.4167,0.1572
12.5,0.1595
12.5833,0.1617
12.6667,0.1636
12.75,0.1651
12.8333,0.1664
12.9167,0.1674
13.0,0.1682
13.0833,0.1685
13.1667,0.1687
13.25,0.1685
13.3333,0.1681
13.4167,0.1673
13.5,0.1663
13.5833,0.1649
13.6667,0.1634
13.75,0.1615
13.8333,0.1593
13.9167,0.1569
14.0,0.1542
14.0833,0.1514
14.1667,0.1482
14.25,0.1449
14.3333,0.1414
14.4167,0.1377
14.5,0.1337
14.5833,0.1297
14.6667,0.1255
14.75,0.1211
14.8333,0.1167
14.9167,0.1121
15.0,0.1075
15.0833,0.1028
15.1667,0.09805
15.25,0.09329
15.3333,0.08852
15.4167,0.08375
15.5,0.07901
15.5833,0.07432
15.6667,0.06969
15.75,0.06514
15.8333,0.06067
15.9167,0.05632
16.0,0.05208
16.0833,0.04797
16.1667,0.04401
16.25,0.0402
16.3333,0.03656
16.4167,0.0331
16.5,0.02981
16.5833,0.02672
16.6667,0.02381
16.75,0.02109
16.8333,0.01858
16.9167,0.01625
17.0,0.01412
17.0833,0.01218
17.1667,0.01043
17.25,0.008861
17.3333,0.007463
17.4167,0.006232
17.5,0.005156
17.5833,0.004226
17.6667,0.003429
17.75,0.002755
17.8333,0.00219
17.9167,0.00172
18.0,0.001333
18.0833,0.001015
18.1667,0.0007562
18.25,0.0005464
18.3333,0.0003802
18.4167,0.0002448
18.5,0.000143
18.5833,7.379e-05
18.6667,3.121e-05
18.75,9.766e-06
18.8333,1.724e-06
18.9167,2.345e-08
19.0,2.592e-12
19.0833,1.7e-34
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
