Hour,Data
7.0,0.0
7.0833,2.944e-13
7.1667,1.114e-06
7.25,2.562e-05
7.3333,0.0001771
7.4167,0.0006462
7.5,0.001832
7.5833,0.0043
7.6667,0.008574
7.75,0.01494
7.8333,0.02392
7.9167,0.03481
8.0,0.04789
8.0833,0.06314
8.1667,0.08059
8.25,0.1003
8.3333,0.1224
8.4167,0.1471
8.5,0.1742
8.5833,0.2042
8.6667,0.2368
8.75,0.2724
8.8333,0.3111
8.9167,0.3528
9.0,0.3976
9.0833,0.4456
9.1667,0.497
9.25,0.5515
9.3333,0.6094
9.4167,0.6705
9.5,0.7349
9.5833,0.8025
9.6667,0.8733
9.75,0.9471
9.8333,1.024
9.9167,1.104
10.0,1.186
10.0833,1.271
10.1667,1.358
10.25,1.448
10.3333,1.539
10.4167,1.632
10.5,1.727
10.5833,1.823
10.6667,1.92
10.75,2.018
10.8333,2.116
10.9167,2.214
11.0,2.313
11.0833,2.41
11.1667,2.507
11.25,2.603
11.3333,2.698
11.4167,2.79
11.5,2.881
11.5833,2.97
11.6667,3.055
11.75,3.138
11.8333,3.218
11.9167,3.294
12.0,3.367
12.0833,3.436
12.1667,3.499
12.25,3.56
12.3333,3.615
12.4167,3.665
12.5,3.71
12.5833,3.749
12.6667,3.785
12.75,3.814
12.8333,3.838
12.9167,3.856
13.0,3.868
13.0833,3.874
13.1667,3.875
13.25,3.87
13.3333,3.859
13.4167,3.842
13.5,3.82
13.5833,3.792
13.6667,3.759
13.75,3.72
13.8333,3.676
13.9167,3.626
14.0,3.57
14.0833,3.513
14.1667,3.45
14.25,3.382
14.3333,3.311
14.4167,3.235
14.5,3.156
14.5833,3.074
14.6667,2.989
14.75,2.901
14.8333,2.81
14.9167,2.718
15.0,2.624
15.0833,2.529
15.1667,2.432
15.25,2.334
15.3333,2.236
15.4167,2.138
15.5,2.04
15.5833,1.942
15.6667,1.845
15.75,1.748
15.8333,1.653
15.9167,1.56
16.0,1.468
16.0833,1.378
16.1667,1.29
16.25,1.205
16.3333,1.122
16.4167,1.041
16.5,0.9639
16.5833,0.8894
16.6667,0.818
16.75,0.7497
16.8333,0.6846
16.9167,0.6227
17.0,0.5641
17.0833,0.5088
17.1667,0.4568
17.25,0.408
17.3333,0.3625
17.4167,0.3201
17.5,0.2808
17.5833,0.2446
17.6667,0.2112
17.75,0.1807
17.8333,0.1529
17.9167,0.1277
18.0,0.1051
18.0833,0.08483
18.1667,0.06687
18.25,0.05114
18.3333,0.03757
18.4167,0.02617
18.5,0.01703
18.5833,0.009857
18.6667,0.005083
18.75,0.002248
18.8333,0.0008325
18.9167,0.0002434
