Hour,Data
7.0,8.236e-07
7.0833,2.294e-05
7.1667,0.0001713
7.25,0.0006581
7.3333,0.001923
7.4167,0.004509
7.5,0.009145
7.5833,0.01602
7.6667,0.02575
7.75,0.03761
7.8333,0.05187
7.9167,0.06853
8.0,0.08768
8.0833,0.1094
8.1667,0.1338
8.25,0.1611
8.3333,0.1914
8.4167,0.2248
8.5,0.2614
8.5833,0.3015
8.6667,0.345
8.75,0.3922
8.8333,0.4432
8.9167,0.498
9.0,0.5567
9.0833,0.6193
9.1667,0.6859
9.25,0.7565
9.3333,0.8311
9.4167,0.9095
9.5,0.9919
9.5833,1.078
9.6667,1.168
9.75,1.261
9.8333,1.358
9.9167,1.458
10.0,1.562
10.0833,1.668
10.1667,1.776
10.25,1.887
10.3333,2.001
10.4167,2.116
10.5,2.232
10.5833,2.35
10.6667,2.468
10.75,2.587
10.8333,2.707
10.9167,2.826
11.0,2.944
11.0833,3.062
11.1667,3.178
11.25,3.293
11.3333,3.407
11.4167,3.517
11.5,3.625
11.5833,3.729
11.6667,3.831
11.75,3.929
11.8333,4.023
11.9167,4.112
12.0,4.197
12.0833,4.277
12.1667,4.351
12.25,4.42
12.3333,4.482
12.4167,4.541
12.5,4.592
12.5833,4.637
12.6667,4.676
12.75,4.708
12.8333,4.734
12.9167,4.752
13.0,4.764
13.0833,4.769
13.1667,4.767
13.25,4.758
13.3333,4.742
13.4167,4.719
13.5,4.689
13.5833,4.654
13.6667,4.612
13.75,4.563
13.8333,4.508
13.9167,4.447
14.0,4.38
14.0833,4.308
14.1667,4.23
14.25,4.147
14.3333,4.06
14.4167,3.968
14.5,3.872
14.5833,3.772
14.6667,3.669
14.75,3.562
14.8333,3.453
14.9167,3.34
15.0,3.226
15.0833,3.11
15.1667,2.993
15.25,2.875
15.3333,2.756
15.4167,2.637
15.5,2.518
15.5833,2.399
15.6667,2.281
15.75,2.164
15.8333,2.048
15.9167,1.934
16.0,1.822
16.0833,1.713
16.1667,1.605
16.25,1.501
16.3333,1.4
16.4167,1.301
16.5,1.206
16.5833,1.115
16.6667,1.027
16.75,0.9434
16.8333,0.8633
16.9167,0.7871
17.0,0.7149
17.0833,0.6466
17.1667,0.5824
17.25,0.5221
17.3333,0.4657
17.4167,0.4132
17.5,0.3644
17.5833,0.3193
17.6667,0.2778
17.75,0.2397
17.8333,0.205
17.9167,0.1735
18.0,0.145
18.0833,0.1194
18.1667,0.09653
18.25,0.07631
18.3333,0.05861
18.4167,0.04333
18.5,0.03046
18.5833,0.02008
18.6667,0.01184
18.75,0.006191
18.8333,0.002798
18.9167,0.00106
