Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,0.0
7.3333,0.0
7.4167,2.553e-28
7.5,8.823e-12
7.5833,2.898e-08
7.6667,1.714e-06
7.75,9.245e-06
7.8333,2.851e-05
7.9167,6.768e-05
8.0,0.000129
8.0833,0.000217
8.1667,0.0003362
8.25,0.0004896
8.3333,0.0006744
8.4167,0.0009004
8.5,0.001175
8.5833,0.001506
8.6667,0.001903
8.75,0.002377
8.8333,0.002938
8.9167,0.003596
9.0,0.004361
9.0833,0.005242
9.1667,0.006246
9.25,0.007381
9.3333,0.008653
9.4167,0.01007
9.5,0.01162
9.5833,0.01333
9.6667,0.01519
9.75,0.01719
9.8333,0.01935
9.9167,0.02165
10.0,0.02409
10.0833,0.02667
10.1667,0.02938
10.25,0.03222
10.3333,0.03518
10.4167,0.03824
10.5,0.04141
10.5833,0.04466
10.6667,0.048
10.75,0.05139
10.8333,0.05484
10.9167,0.05834
11.0,0.06185
11.0833,0.06539
11.1667,0.06892
11.25,0.07243
11.3333,0.07592
11.4167,0.07936
11.5,0.08275
11.5833,0.08606
11.6667,0.08928
11.75,0.09241
11.8333,0.09543
11.9167,0.09832
12.0,0.1011
12.0833,0.1037
12.1667,0.1061
12.25,0.1084
12.3333,0.1105
12.4167,0.1124
12.5,0.1141
12.5833,0.1156
12.6667,0.1169
12.75,0.118
12.8333,0.1189
12.9167,0.1195
13.0,0.1199
13.0833,0.1201
13.1667,0.1201
13.25,0.1198
13.3333,0.1193
13.4167,0.1186
13.5,0.1176
13.5833,0.1165
13.6667,0.1151
13.75,0.1135
13.8333,0.1117
13.9167,0.1097
14.0,0.1076
14.0833,0.1052
14.1667,0.1027
14.25,0.1001
14.3333,0.09727
14.4167,0.09433
14.5,0.09128
14.5833,0.08811
14.6667,0.08485
14.75,0.08151
14.8333,0.0781
14.9167,0.07464
15.0,0.07114
15.0833,0.06762
15.1667,0.06409
15.25,0.06056
15.3333,0.05705
15.4167,0.05357
15.5,0.05014
15.5833,0.04676
15.6667,0.04346
15.75,0.04023
15.8333,0.0371
15.9167,0.03408
16.0,0.03116
16.0833,0.02837
16.1667,0.0257
16.25,0.02317
16.3333,0.02078
16.4167,0.01854
16.5,0.01644
16.5833,0.01449
16.6667,0.01269
16.75,0.01103
16.8333,0.009529
16.9167,0.008168
17.0,0.006948
17.0833,0.005862
17.1667,0.004904
17.25,0.004067
17.3333,0.003342
17.4167,0.002721
17.5,0.002193
17.5833,0.001748
17.6667,0.001376
17.75,0.001067
17.8333,0.0008119
17.9167,0.0006018
18.0,0.0004312
18.0833,0.0002864
18.1667,0.000182
18.25,0.0001038
18.3333,5.092e-05
18.4167,1.956e-05
18.5,5.54e-06
18.5833,5.76e-07
18.6667,3.269e-09
18.75,6.827e-15
18.8333,0.0
18.9167,0.0
19.0,0.0
19.0833,0.0
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
