Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,9.049e-26
7.0833,6.22e-11
7.1667,1.095e-07
7.25,2.945e-06
7.3333,1.285e-05
7.4167,3.722e-05
7.5,8.303e-05
7.5833,0.0001563
7.6667,0.0002523
7.75,0.0003929
7.8333,0.0005657
7.9167,0.0007834
8.0,0.001054
8.0833,0.001387
8.1667,0.001794
8.25,0.002286
8.3333,0.002875
8.4167,0.003575
8.5,0.004396
8.5833,0.005349
8.6667,0.006445
8.75,0.007695
8.8333,0.009106
8.9167,0.01069
9.0,0.01244
9.0833,0.01438
9.1667,0.0165
9.25,0.01881
9.3333,0.02132
9.4167,0.02401
9.5,0.02689
9.5833,0.02997
9.6667,0.03323
9.75,0.03667
9.8333,0.04029
9.9167,0.04408
10.0,0.04803
10.0833,0.05214
10.1667,0.05638
10.25,0.06077
10.3333,0.06527
10.4167,0.06989
10.5,0.0746
10.5833,0.07939
10.6667,0.08425
10.75,0.08916
10.8333,0.0941
10.9167,0.09905
11.0,0.104
11.0833,0.109
11.1667,0.1139
11.25,0.1187
11.3333,0.1236
11.4167,0.1283
11.5,0.1329
11.5833,0.1373
11.6667,0.1418
11.75,0.1459
11.8333,0.15
11.9167,0.1539
12.0,0.1576
12.0833,0.1611
12.1667,0.1644
12.25,0.1674
12.3333,0.1702
12.4167,0.1727
12.5,0.175
12.5833,0.177
12.6667,0.1788
12.75,0.1802
12.8333,0.1814
12.9167,0.1823
13.0,0.1829
13.0833,0.1831
13.1667,0.1831
13.25,0.1828
13.3333,0.1821
13.4167,0.1813
13.5,0.1801
13.5833,0.1786
13.6667,0.1768
13.75,0.1748
13.8333,0.1725
13.9167,0.1699
14.0,0.1671
14.0833,0.164
14.1667,0.1607
14.25,0.1572
14.3333,0.1535
14.4167,0.1496
14.5,0.1456
14.5833,0.1413
14.6667,0.1369
14.75,0.1324
14.8333,0.1278
14.9167,0.123
15.0,0.1182
15.0833,0.1134
15.1667,0.1085
15.25,0.1035
15.3333,0.09855
15.4167,0.09358
15.5,0.08864
15.5833,0.08374
15.6667,0.07889
15.75,0.07411
15.8333,0.06941
15.9167,0.0648
16.0,0.06031
16.0833,0.05594
16.1667,0.0517
16.25,0.04761
16.3333,0.04368
16.4167,0.03991
16.5,0.03631
16.5833,0.03288
16.6667,0.02964
16.75,0.02659
16.8333,0.02373
16.9167,0.02105
17.0,0.01857
17.0833,0.01628
17.1667,0.01417
17.25,0.01226
17.3333,0.01052
17.4167,0.008956
17.5,0.007562
17.5833,0.006329
17.6667,0.005246
17.75,0.004307
17.8333,0.003499
17.9167,0.002812
18.0,0.002233
18.0833,0.00175
18.1667,0.001351
18.25,0.001025
18.3333,0.00076
18.4167,0.0005468
18.5,0.0003782
18.5833,0.0002408
18.6667,0.0001447
18.75,7.661e-05
18.8333,3.381e-05
18.9167,1.136e-05
19.0,2.458e-06
19.0833,6.324e-08
19.1667,1.774e-11
19.25,6.296e-29
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
