Hour,Data
7.0,0.0
7.0833,6.289e-14
7.1667,6.462e-07
7.25,1.889e-05
7.3333,0.0001545
7.4167,0.0006277
7.5,0.00187
7.5833,0.004523
7.6667,0.009436
7.75,0.01645
7.8333,0.02667
7.9167,0.03908
8.0,0.0542
8.0833,0.07196
8.1667,0.09244
8.25,0.1158
8.3333,0.1421
8.4167,0.1716
8.5,0.2044
8.5833,0.2407
8.6667,0.2807
8.75,0.3244
8.8333,0.372
8.9167,0.4236
9.0,0.4792
9.0833,0.539
9.1667,0.6028
9.25,0.6708
9.3333,0.7428
9.4167,0.8189
9.5,0.8989
9.5833,0.9828
9.6667,1.07
9.75,1.161
9.8333,1.256
9.9167,1.353
10.0,1.454
10.0833,1.557
10.1667,1.663
10.25,1.771
10.3333,1.881
10.4167,1.992
10.5,2.105
10.5833,2.218
10.6667,2.332
10.75,2.446
10.8333,2.56
10.9167,2.674
11.0,2.787
11.0833,2.898
11.1667,3.008
11.25,3.116
11.3333,3.222
11.4167,3.324
11.5,3.424
11.5833,3.521
11.6667,3.614
11.75,3.703
11.8333,3.787
11.9167,3.867
12.0,3.943
12.0833,4.013
12.1667,4.078
12.25,4.137
12.3333,4.19
12.4167,4.238
12.5,4.279
12.5833,4.314
12.6667,4.342
12.75,4.365
12.8333,4.381
12.9167,4.39
13.0,4.393
13.0833,4.388
13.1667,4.378
13.25,4.36
13.3333,4.336
13.4167,4.306
13.5,4.269
13.5833,4.226
13.6667,4.176
13.75,4.121
13.8333,4.06
13.9167,3.994
14.0,3.923
14.0833,3.846
14.1667,3.765
14.25,3.679
14.3333,3.589
14.4167,3.495
14.5,3.397
14.5833,3.297
14.6667,3.193
14.75,3.087
14.8333,2.978
14.9167,2.868
15.0,2.756
15.0833,2.643
15.1667,2.529
15.25,2.415
15.3333,2.301
15.4167,2.187
15.5,2.074
15.5833,1.962
15.6667,1.851
15.75,1.741
15.8333,1.634
15.9167,1.529
16.0,1.426
16.0833,1.327
16.1667,1.23
16.25,1.136
16.3333,1.046
16.4167,0.9595
16.5,0.8767
16.5833,0.7977
16.6667,0.7228
16.75,0.6518
16.8333,0.585
16.9167,0.5223
17.0,0.4637
17.0833,0.4091
17.1667,0.3586
17.25,0.3121
17.3333,0.2694
17.4167,0.2304
17.5,0.1951
17.5833,0.1632
17.6667,0.1346
17.75,0.1091
17.8333,0.08659
17.9167,0.06685
18.0,0.04981
18.0833,0.03541
18.1667,0.02364
18.25,0.0143
18.3333,0.007873
18.4167,0.00366
18.5,0.00142
18.5833,0.0004416
18.6667,9.389e-05
18.75,9.577e-06
18.8333,8.307e-08
18.9167,9.194e-32
