Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,0.0
7.3333,8.184e-36
7.4167,1.11e-12
7.5,1.411e-08
7.5833,1.222e-06
7.6667,7.995e-06
7.75,2.563e-05
7.8333,6.222e-05
7.9167,0.0001229
8.0,0.0002092
8.0833,0.0003241
8.1667,0.0004781
8.25,0.0006609
8.3333,0.0008853
8.4167,0.001158
8.5,0.001487
8.5833,0.001882
8.6667,0.002355
8.75,0.002916
8.8333,0.003576
8.9167,0.004344
9.0,0.005229
9.0833,0.006242
9.1667,0.007387
9.25,0.008673
9.3333,0.0101
9.4167,0.01169
9.5,0.01342
9.5833,0.01531
9.6667,0.01735
9.75,0.01955
9.8333,0.02189
9.9167,0.02439
10.0,0.02703
10.0833,0.0298
10.1667,0.03271
10.25,0.03575
10.3333,0.03889
10.4167,0.04214
10.5,0.04549
10.5833,0.04891
10.6667,0.05241
10.75,0.05596
10.8333,0.05956
10.9167,0.06319
11.0,0.06683
11.0833,0.07048
11.1667,0.07411
11.25,0.07771
11.3333,0.08127
11.4167,0.08478
11.5,0.08821
11.5833,0.09156
11.6667,0.09481
11.75,0.09794
11.8333,0.1009
11.9167,0.1038
12.0,0.1065
12.0833,0.1091
12.1667,0.1115
12.25,0.1137
12.3333,0.1157
12.4167,0.1175
12.5,0.1191
12.5833,0.1205
12.6667,0.1216
12.75,0.1226
12.8333,0.1233
12.9167,0.1238
13.0,0.124
13.0833,0.124
13.1667,0.1238
13.25,0.1233
13.3333,0.1226
13.4167,0.1217
13.5,0.1206
13.5833,0.1192
13.6667,0.1176
13.75,0.1158
13.8333,0.1138
13.9167,0.1116
14.0,0.1093
14.0833,0.1067
14.1667,0.104
14.25,0.1011
14.3333,0.09814
14.4167,0.09502
14.5,0.09178
14.5833,0.08844
14.6667,0.08501
14.75,0.08151
14.8333,0.07795
14.9167,0.07435
15.0,0.07072
15.0833,0.06707
15.1667,0.06343
15.25,0.0598
15.3333,0.0562
15.4167,0.05264
15.5,0.04914
15.5833,0.04571
15.6667,0.04236
15.75,0.0391
15.8333,0.03595
15.9167,0.03291
16.0,0.02999
16.0833,0.02721
16.1667,0.02456
16.25,0.02206
16.3333,0.0197
16.4167,0.01749
16.5,0.01544
16.5833,0.01354
16.6667,0.0118
16.75,0.01021
16.8333,0.008765
16.9167,0.007469
17.0,0.006314
17.0833,0.005293
17.1667,0.004399
17.25,0.003624
17.3333,0.002957
17.4167,0.00239
17.5,0.001912
17.5833,0.001511
17.6667,0.001178
17.75,0.000902
17.8333,0.0006748
17.9167,0.0004892
18.0,0.000334
18.0833,0.0002155
18.1667,0.0001271
18.25,6.537e-05
18.3333,2.768e-05
18.4167,8.685e-06
18.5,1.472e-06
18.5833,2.071e-08
18.6667,3.589e-12
18.75,4.321e-31
18.8333,0.0
18.9167,0.0
19.0,0.0
19.0833,0.0
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
