Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,6.45e-33
6.3333,6.94e-12
6.4167,4.227e-08
6.5,2.511e-06
6.5833,1.293e-05
6.6667,4.106e-05
6.75,9.498e-05
6.8333,0.0001815
6.9167,0.0003034
7.0,0.0004759
7.0833,0.0006885
7.1667,0.0009583
7.25,0.001298
7.3333,0.001724
7.4167,0.002255
7.5,0.00291
7.5833,0.003713
7.6667,0.004683
7.75,0.005843
7.8333,0.007215
7.9167,0.008817
8.0,0.01067
8.0833,0.01279
8.1667,0.01521
8.25,0.01792
8.3333,0.02095
8.4167,0.02431
8.5,0.02801
8.5833,0.03206
8.6667,0.03646
8.75,0.04122
8.8333,0.04635
8.9167,0.05183
9.0,0.05768
9.0833,0.06388
9.1667,0.07043
9.25,0.07732
9.3333,0.08454
9.4167,0.09207
9.5,0.09991
9.5833,0.108
9.6667,0.1164
9.75,0.1251
9.8333,0.1339
9.9167,0.143
10.0,0.1522
10.0833,0.1617
10.1667,0.1712
10.25,0.1808
10.3333,0.1906
10.4167,0.2003
10.5,0.2101
10.5833,0.2199
10.6667,0.2297
10.75,0.2394
10.8333,0.2491
10.9167,0.2585
11.0,0.2679
11.0833,0.2771
11.1667,0.2861
11.25,0.2948
11.3333,0.3035
11.4167,0.3117
11.5,0.3197
11.5833,0.3274
11.6667,0.3346
11.75,0.3416
11.8333,0.3482
11.9167,0.3544
12.0,0.3601
12.0833,0.3655
12.1667,0.3703
12.25,0.3748
12.3333,0.3787
12.4167,0.3821
12.5,0.3849
12.5833,0.3876
12.6667,0.3895
12.75,0.3909
12.8333,0.3918
12.9167,0.3921
13.0,0.392
13.0833,0.3914
13.1667,0.3902
13.25,0.3885
13.3333,0.3863
13.4167,0.3835
13.5,0.3803
13.5833,0.3766
13.6667,0.3724
13.75,0.3676
13.8333,0.3626
13.9167,0.3569
14.0,0.351
14.0833,0.3444
14.1667,0.3373
14.25,0.3307
14.3333,0.3231
14.4167,0.3154
14.5,0.3072
14.5833,0.2988
14.6667,0.2901
14.75,0.2812
14.8333,0.2721
14.9167,0.2628
15.0,0.2531
15.0833,0.2438
15.1667,0.2341
15.25,0.2244
15.3333,0.2146
15.4167,0.2048
15.5,0.195
15.5833,0.1853
15.6667,0.1755
15.75,0.166
15.8333,0.1565
15.9167,0.1472
16.0,0.1381
16.0833,0.1291
16.1667,0.1203
16.25,0.1118
16.3333,0.1036
16.4167,0.09564
16.5,0.08797
16.5833,0.0806
16.6667,0.07356
16.75,0.06686
16.8333,0.0605
16.9167,0.05449
17.0,0.04884
17.0833,0.04355
17.1667,0.03862
17.25,0.03406
17.3333,0.02985
17.4167,0.02599
17.5,0.02248
17.5833,0.0193
17.6667,0.01644
17.75,0.01389
17.8333,0.01164
17.9167,0.009658
18.0,0.007941
18.0833,0.006464
18.1667,0.005208
18.25,0.004151
18.3333,0.003273
18.4167,0.00255
18.5,0.001963
18.5833,0.001491
18.6667,0.001112
18.75,0.0008106
18.8333,0.0005718
18.9167,0.000387
19.0,0.0002423
19.0833,0.0001332
19.1667,6.341e-05
19.25,2.399e-05
19.3333,6.189e-06
19.4167,5.083e-07
19.5,1.458e-09
19.5833,1.215e-17
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
