Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,0.0
7.3333,0.0
7.4167,1.383e-28
7.5,8.378e-12
7.5833,2.897e-08
7.6667,1.722e-06
7.75,9.287e-06
7.8333,2.873e-05
7.9167,6.796e-05
8.0,0.0001302
8.0833,0.0002187
8.1667,0.0003392
8.25,0.0004931
8.3333,0.0006795
8.4167,0.0009077
8.5,0.001185
8.5833,0.001519
8.6667,0.001921
8.75,0.002401
8.8333,0.002969
8.9167,0.003636
9.0,0.004411
9.0833,0.005304
9.1667,0.006322
9.25,0.007473
9.3333,0.008763
9.4167,0.0102
9.5,0.01178
9.5833,0.01351
9.6667,0.01539
9.75,0.01743
9.8333,0.01961
9.9167,0.02195
10.0,0.02443
10.0833,0.02705
10.1667,0.02981
10.25,0.03269
10.3333,0.0357
10.4167,0.03881
10.5,0.04203
10.5833,0.04534
10.6667,0.04874
10.75,0.05219
10.8333,0.05571
10.9167,0.05927
11.0,0.06285
11.0833,0.06645
11.1667,0.07005
11.25,0.07364
11.3333,0.0772
11.4167,0.08072
11.5,0.08418
11.5833,0.08757
11.6667,0.09087
11.75,0.09408
11.8333,0.09717
11.9167,0.1001
12.0,0.103
12.0833,0.1056
12.1667,0.1082
12.25,0.1105
12.3333,0.1127
12.4167,0.1147
12.5,0.1164
12.5833,0.118
12.6667,0.1194
12.75,0.1205
12.8333,0.1215
12.9167,0.1222
13.0,0.1226
13.0833,0.1229
13.1667,0.1229
13.25,0.1226
13.3333,0.1222
13.4167,0.1215
13.5,0.1206
13.5833,0.1194
13.6667,0.1181
13.75,0.1165
13.8333,0.1147
13.9167,0.1127
14.0,0.1106
14.0833,0.1082
14.1667,0.1057
14.25,0.103
14.3333,0.1002
14.4167,0.09724
14.5,0.09415
14.5833,0.09095
14.6667,0.08765
14.75,0.08426
14.8333,0.0808
14.9167,0.07729
15.0,0.07373
15.0833,0.07014
15.1667,0.06654
15.25,0.06294
15.3333,0.05935
15.4167,0.05579
15.5,0.05228
15.5833,0.04882
15.6667,0.04542
15.75,0.04211
15.8333,0.03889
15.9167,0.03577
16.0,0.03276
16.0833,0.02987
16.1667,0.02711
16.25,0.02449
16.3333,0.022
16.4167,0.01967
16.5,0.01748
16.5833,0.01544
16.6667,0.01355
16.75,0.01182
16.8333,0.01023
16.9167,0.008794
17.0,0.007501
17.0833,0.006347
17.1667,0.005326
17.25,0.004431
17.3333,0.003653
17.4167,0.002984
17.5,0.002413
17.5833,0.001931
17.6667,0.001528
17.75,0.001192
17.8333,0.0009135
17.9167,0.0006843
18.0,0.000497
18.0833,0.0003428
18.1667,0.0002214
18.25,0.0001333
18.3333,6.886e-05
18.4167,2.958e-05
18.5,9.542e-06
18.5833,1.803e-06
18.6667,3.226e-08
18.75,1.157e-11
18.8333,1.945e-27
18.9167,0.0
19.0,0.0
19.0833,0.0
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
