Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,1.057e-41
7.3333,3.703e-13
7.4167,1.636e-08
7.5,1.371e-06
7.5833,7.84e-06
7.6667,2.542e-05
7.75,6e-05
7.8333,0.0001181
7.9167,0.0002046
8.0,0.0003207
8.0833,0.0004653
8.1667,0.0006494
8.25,0.0008773
8.3333,0.001156
8.4167,0.001496
8.5,0.001905
8.5833,0.002394
8.6667,0.002973
8.75,0.003652
8.8333,0.004442
8.9167,0.00535
9.0,0.006385
9.0833,0.007554
9.1667,0.008863
9.25,0.01032
9.3333,0.01192
9.4167,0.01368
9.5,0.01559
9.5833,0.01766
9.6667,0.01988
9.75,0.02225
9.8333,0.02478
9.9167,0.02746
10.0,0.03028
10.0833,0.03324
10.1667,0.03633
10.25,0.03955
10.3333,0.04288
10.4167,0.04632
10.5,0.04986
10.5833,0.05349
10.6667,0.05719
10.75,0.06095
10.8333,0.06476
10.9167,0.0686
11.0,0.07248
11.0833,0.07636
11.1667,0.08023
11.25,0.08409
11.3333,0.08791
11.4167,0.09169
11.5,0.0954
11.5833,0.09904
11.6667,0.1026
11.75,0.106
11.8333,0.1093
11.9167,0.1125
12.0,0.1156
12.0833,0.1185
12.1667,0.1212
12.25,0.1238
12.3333,0.1261
12.4167,0.1283
12.5,0.1302
12.5833,0.1319
12.6667,0.1335
12.75,0.1348
12.8333,0.1359
12.9167,0.1367
13.0,0.1373
13.0833,0.1376
13.1667,0.1377
13.25,0.1376
13.3333,0.1372
13.4167,0.1366
13.5,0.1358
13.5833,0.1347
13.6667,0.1334
13.75,0.1318
13.8333,0.13
13.9167,0.1281
14.0,0.1259
14.0833,0.1235
14.1667,0.1209
14.25,0.1182
14.3333,0.1153
14.4167,0.1122
14.5,0.109
14.5833,0.1057
14.6667,0.1022
14.75,0.09866
14.8333,0.09502
14.9167,0.0913
15.0,0.08752
15.0833,0.0837
15.1667,0.07984
15.25,0.07596
15.3333,0.07208
15.4167,0.06821
15.5,0.06436
15.5833,0.06056
15.6667,0.0568
15.75,0.05311
15.8333,0.04949
15.9167,0.04597
16.0,0.04254
16.0833,0.03922
16.1667,0.03601
16.25,0.03293
16.3333,0.02998
16.4167,0.02718
16.5,0.02452
16.5833,0.022
16.6667,0.01964
16.75,0.01744
16.8333,0.01539
16.9167,0.01349
17.0,0.01175
17.0833,0.01016
17.1667,0.008721
17.25,0.007427
17.3333,0.006272
17.4167,0.005251
17.5,0.004355
17.5833,0.003578
17.6667,0.002909
17.75,0.002339
17.8333,0.001859
17.9167,0.001458
18.0,0.001125
18.0833,0.0008517
18.1667,0.0006286
18.25,0.0004487
18.3333,0.0003055
18.4167,0.0001922
18.5,0.0001121
18.5833,5.618e-05
18.6667,2.275e-05
18.75,6.813e-06
18.8333,1.011e-06
18.9167,9.082e-09
19.0,2.683e-14
19.0833,0.0
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
