Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,0.0
7.1667,0.0
7.25,0.0
7.3333,0.0
7.4167,3.236e-15
7.5,3.226e-09
7.5833,6.004e-07
7.6667,5.811e-06
7.75,2.063e-05
7.8333,5.289e-05
7.9167,0.0001082
8.0,0.0001929
8.0833,0.0003006
8.1667,0.0004522
8.25,0.0006325
8.3333,0.0008553
8.4167,0.001127
8.5,0.001458
8.5833,0.001858
8.6667,0.002337
8.75,0.002908
8.8333,0.003582
8.9167,0.00437
9.0,0.005281
9.0833,0.006325
9.1667,0.00751
9.25,0.008843
9.3333,0.01033
9.4167,0.01198
9.5,0.01379
9.5833,0.01576
9.6667,0.0179
9.75,0.02021
9.8333,0.02268
9.9167,0.02531
10.0,0.0281
10.0833,0.03105
10.1667,0.03414
10.25,0.03736
10.3333,0.04072
10.4167,0.0442
10.5,0.04779
10.5833,0.05148
10.6667,0.05525
10.75,0.0591
10.8333,0.063
10.9167,0.06695
11.0,0.07093
11.0833,0.07492
11.1667,0.07892
11.25,0.0829
11.3333,0.08685
11.4167,0.09075
11.5,0.0946
11.5833,0.09836
11.6667,0.102
11.75,0.1056
11.8333,0.109
11.9167,0.1123
12.0,0.1155
12.0833,0.1185
12.1667,0.1213
12.25,0.124
12.3333,0.1264
12.4167,0.1287
12.5,0.1307
12.5833,0.1325
12.6667,0.1341
12.75,0.1354
12.8333,0.1365
12.9167,0.1374
13.0,0.138
13.0833,0.1383
13.1667,0.1384
13.25,0.1383
13.3333,0.1379
13.4167,0.1372
13.5,0.1363
13.5833,0.1352
13.6667,0.1338
13.75,0.1321
13.8333,0.1303
13.9167,0.1282
14.0,0.1259
14.0833,0.1234
14.1667,0.1208
14.25,0.1179
14.3333,0.1149
14.4167,0.1117
14.5,0.1083
14.5833,0.1049
14.6667,0.1013
14.75,0.09757
14.8333,0.09378
14.9167,0.08993
15.0,0.08602
15.0833,0.08206
15.1667,0.07807
15.25,0.07408
15.3333,0.07009
15.4167,0.06611
15.5,0.06217
15.5833,0.05827
15.6667,0.05444
15.75,0.05069
15.8333,0.04702
15.9167,0.04345
16.0,0.04
16.0833,0.03667
16.1667,0.03347
16.25,0.03041
16.3333,0.0275
16.4167,0.02474
16.5,0.02214
16.5833,0.0197
16.6667,0.01743
16.75,0.01533
16.8333,0.01339
16.9167,0.01161
17.0,0.01
17.0833,0.008546
17.1667,0.007245
17.25,0.006091
17.3333,0.005076
17.4167,0.004192
17.5,0.00343
17.5833,0.002779
17.6667,0.002228
17.75,0.001766
17.8333,0.001382
17.9167,0.001065
18.0,0.000804
18.0833,0.0005907
18.1667,0.0004189
18.25,0.0002746
18.3333,0.0001706
18.4167,9.432e-05
18.5,4.468e-05
18.5833,1.616e-05
18.6667,4.18e-06
18.75,2.478e-07
18.8333,6.457e-10
18.9167,2.275e-18
19.0,0.0
19.0833,0.0
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
