Hour,Data
7.0,1.094e-15
7.0833,3.961e-07
7.1667,1.695e-05
7.25,0.0001372
7.3333,0.0005426
7.4167,0.001605
7.5,0.003907
7.5833,0.008113
7.6667,0.01406
7.75,0.02302
7.8333,0.03388
7.9167,0.04701
8.0,0.06239
8.0833,0.08005
8.1667,0.1001
8.25,0.1226
8.3333,0.1477
8.4167,0.1755
8.5,0.2061
8.5833,0.2397
8.6667,0.2763
8.75,0.3161
8.8333,0.3591
8.9167,0.4055
9.0,0.4553
9.0833,0.5086
9.1667,0.5654
9.25,0.6256
9.3333,0.6895
9.4167,0.7567
9.5,0.8275
9.5833,0.9018
9.6667,0.9793
9.75,1.06
9.8333,1.144
9.9167,1.231
10.0,1.321
10.0833,1.413
10.1667,1.508
10.25,1.605
10.3333,1.705
10.4167,1.806
10.5,1.908
10.5833,2.012
10.6667,2.117
10.75,2.222
10.8333,2.328
10.9167,2.433
11.0,2.539
11.0833,2.644
11.1667,2.747
11.25,2.85
11.3333,2.951
11.4167,3.05
11.5,3.147
11.5833,3.242
11.6667,3.332
11.75,3.421
11.8333,3.506
11.9167,3.587
12.0,3.664
12.0833,3.737
12.1667,3.805
12.25,3.868
12.3333,3.924
12.4167,3.977
12.5,4.026
12.5833,4.068
12.6667,4.104
12.75,4.134
12.8333,4.159
12.9167,4.177
13.0,4.187
13.0833,4.195
13.1667,4.194
13.25,4.186
13.3333,4.175
13.4167,4.156
13.5,4.132
13.5833,4.1
13.6667,4.064
13.75,4.022
13.8333,3.974
13.9167,3.92
14.0,3.861
14.0833,3.798
14.1667,3.729
14.25,3.656
14.3333,3.579
14.4167,3.498
14.5,3.413
14.5833,3.324
14.6667,3.232
14.75,3.137
14.8333,3.04
14.9167,2.941
15.0,2.839
15.0833,2.737
15.1667,2.633
15.25,2.528
15.3333,2.422
15.4167,2.317
15.5,2.211
15.5833,2.106
15.6667,2.001
15.75,1.897
15.8333,1.795
15.9167,1.694
16.0,1.595
16.0833,1.498
16.1667,1.404
16.25,1.311
16.3333,1.222
16.4167,1.135
16.5,1.052
16.5833,0.9713
16.6667,0.8941
16.75,0.8202
16.8333,0.7498
16.9167,0.6828
17.0,0.6193
17.0833,0.5594
17.1667,0.503
17.25,0.4501
17.3333,0.4007
17.4167,0.3546
17.5,0.3119
17.5833,0.2725
17.6667,0.2362
17.75,0.2029
17.8333,0.1726
17.9167,0.1451
18.0,0.1202
18.0833,0.09799
18.1667,0.0782
18.25,0.06077
18.3333,0.04562
18.4167,0.03271
18.5,0.02208
18.5833,0.01334
18.6667,0.007423
18.75,0.003566
18.8333,0.001449
18.9167,0.0004814
