Hour,Data
6.0,0.0
6.0833,0.0
6.1667,0.0
6.25,0.0
6.3333,0.0
6.4167,0.0
6.5,0.0
6.5833,0.0
6.6667,0.0
6.75,0.0
6.8333,0.0
6.9167,0.0
7.0,0.0
7.0833,8.348e-24
7.1667,8.128e-11
7.25,6.879e-08
7.3333,3.04e-06
7.4167,1.46e-05
7.5,4.381e-05
7.5833,9.955e-05
7.6667,0.0001908
7.75,0.0003088
7.8333,0.0004726
7.9167,0.0006681
8.0,0.0009107
8.0833,0.001208
8.1667,0.001573
8.25,0.00202
8.3333,0.002565
8.4167,0.003226
8.5,0.004019
8.5833,0.004963
8.6667,0.006074
8.75,0.007367
8.8333,0.008856
8.9167,0.01055
9.0,0.01247
9.0833,0.01462
9.1667,0.01701
9.25,0.01964
9.3333,0.02252
9.4167,0.02565
9.5,0.02902
9.5833,0.03264
9.6667,0.03649
9.75,0.04058
9.8333,0.04489
9.9167,0.04942
10.0,0.05415
10.0833,0.05906
10.1667,0.06415
10.25,0.0694
10.3333,0.07478
10.4167,0.08028
10.5,0.08589
10.5833,0.09157
10.6667,0.09732
10.75,0.1031
10.8333,0.1089
10.9167,0.1147
11.0,0.1205
11.0833,0.1263
11.1667,0.1319
11.25,0.1375
11.3333,0.143
11.4167,0.1484
11.5,0.1536
11.5833,0.1586
11.6667,0.1635
11.75,0.1681
11.8333,0.1726
11.9167,0.1767
12.0,0.1807
12.0833,0.1844
12.1667,0.1878
12.25,0.1909
12.3333,0.1937
12.4167,0.1962
12.5,0.1984
12.5833,0.2002
12.6667,0.2017
12.75,0.2029
12.8333,0.2037
12.9167,0.2042
13.0,0.2044
13.0833,0.2041
13.1667,0.2036
13.25,0.2026
13.3333,0.2014
13.4167,0.1998
13.5,0.1978
13.5833,0.1956
13.6667,0.1929
13.75,0.19
13.8333,0.1869
13.9167,0.1834
14.0,0.1796
14.0833,0.1756
14.1667,0.1714
14.25,0.1669
14.3333,0.1622
14.4167,0.1573
14.5,0.1522
14.5833,0.1469
14.6667,0.1415
14.75,0.136
14.8333,0.1304
14.9167,0.1247
15.0,0.1189
15.0833,0.1131
15.1667,0.1073
15.25,0.1015
15.3333,0.09575
15.4167,0.09002
15.5,0.08435
15.5833,0.07877
15.6667,0.0733
15.75,0.06795
15.8333,0.06275
15.9167,0.0577
16.0,0.05284
16.0833,0.04817
16.1667,0.0437
16.25,0.03945
16.3333,0.03542
16.4167,0.03163
16.5,0.02808
16.5833,0.02477
16.6667,0.02171
16.75,0.0189
16.8333,0.01634
16.9167,0.01402
17.0,0.01193
17.0833,0.01007
17.1667,0.00843
17.25,0.006996
17.3333,0.005754
17.4167,0.00469
17.5,0.003789
17.5833,0.003033
17.6667,0.002406
17.75,0.001889
17.8333,0.001466
17.9167,0.001121
18.0,0.0008395
18.0833,0.0006102
18.1667,0.0004246
18.25,0.0002734
18.3333,0.0001629
18.4167,8.228e-05
18.5,3.349e-05
18.5833,1.005e-05
18.6667,1.506e-06
18.75,1.571e-08
18.8333,3.186e-12
18.9167,0.0
19.0,0.0
19.0833,0.0
19.1667,0.0
19.25,0.0
19.3333,0.0
19.4167,0.0
19.5,0.0
19.5833,0.0
19.6667,0.0
19.75,0.0
19.8333,0.0
19.9167,0.0
