Hour,Data
7.0,1.256e-13
7.0833,1.085e-06
7.1667,2.491e-05
7.25,0.0001685
7.3333,0.0006241
7.4167,0.00175
7.5,0.004162
7.5833,0.008215
7.6667,0.01448
7.75,0.02303
7.8333,0.0335
7.9167,0.04606
8.0,0.0607
8.0833,0.07745
8.1667,0.09639
8.25,0.1176
8.3333,0.1412
8.4167,0.1673
8.5,0.196
8.5833,0.2274
8.6667,0.2615
8.75,0.2986
8.8333,0.3386
8.9167,0.3816
9.0,0.4278
9.0833,0.4771
9.1667,0.5295
9.25,0.5851
9.3333,0.644
9.4167,0.7059
9.5,0.7711
9.5833,0.8393
9.6667,0.9106
9.75,0.9848
9.8333,1.062
9.9167,1.142
10.0,1.224
10.0833,1.309
10.1667,1.396
10.25,1.485
10.3333,1.576
10.4167,1.669
10.5,1.763
10.5833,1.858
10.6667,1.954
10.75,2.05
10.8333,2.147
10.9167,2.244
11.0,2.341
11.0833,2.437
11.1667,2.533
11.25,2.627
11.3333,2.72
11.4167,2.811
11.5,2.9
11.5833,2.987
11.6667,3.07
11.75,3.151
11.8333,3.23
11.9167,3.304
12.0,3.375
12.0833,3.442
12.1667,3.504
12.25,3.562
12.3333,3.615
12.4167,3.664
12.5,3.707
12.5833,3.746
12.6667,3.777
12.75,3.806
12.8333,3.829
12.9167,3.845
13.0,3.856
13.0833,3.861
13.1667,3.86
13.25,3.854
13.3333,3.842
13.4167,3.824
13.5,3.801
13.5833,3.773
13.6667,3.738
13.75,3.699
13.8333,3.655
13.9167,3.605
14.0,3.55
14.0833,3.492
14.1667,3.429
14.25,3.361
14.3333,3.29
14.4167,3.215
14.5,3.136
14.5833,3.055
14.6667,2.97
14.75,2.882
14.8333,2.794
14.9167,2.702
15.0,2.609
15.0833,2.514
15.1667,2.419
15.25,2.323
15.3333,2.226
15.4167,2.129
15.5,2.032
15.5833,1.935
15.6667,1.839
15.75,1.744
15.8333,1.651
15.9167,1.558
16.0,1.468
16.0833,1.379
16.1667,1.292
16.25,1.208
16.3333,1.126
16.4167,1.047
16.5,0.9703
16.5833,0.8967
16.6667,0.826
16.75,0.7584
16.8333,0.6938
16.9167,0.6324
17.0,0.5742
17.0833,0.5192
17.1667,0.4674
17.25,0.4187
17.3333,0.3732
17.4167,0.3307
17.5,0.2913
17.5833,0.2548
17.6667,0.2212
17.75,0.1903
17.8333,0.1622
17.9167,0.1366
18.0,0.1134
18.0833,0.09264
18.1667,0.07413
18.25,0.05779
18.3333,0.04355
18.4167,0.03137
18.5,0.0213
18.5833,0.01301
18.6667,0.007449
18.75,0.003574
18.8333,0.001467
18.9167,0.0004977
